UID,date_time,DO_mg/L,temp_c
1836,7/12/2020 20:55,3.54,18.14
1837,7/12/2020 21:00,3.52,18.04
1838,7/12/2020 21:05,3.52,18
1839,7/12/2020 21:10,3.52,17.9
1840,7/12/2020 21:15,3.56,17.78
1841,7/12/2020 21:20,3.58,17.68
1842,7/12/2020 21:25,3.61,17.62
1843,7/12/2020 21:30,3.63,17.56
1844,7/12/2020 21:35,3.6,17.48
1845,7/12/2020 21:40,3.64,17.38
1846,7/12/2020 21:45,3.82,17.32
1847,7/12/2020 21:50,3.9,17.2
1848,7/12/2020 21:55,3.81,17.14
1849,7/12/2020 22:00,3.81,17.02
1850,7/12/2020 22:05,3.94,16.96
1851,7/12/2020 22:10,3.88,16.94
1852,7/12/2020 22:15,3.78,16.92
1853,7/12/2020 22:20,3.62,16.9
1854,7/12/2020 22:25,3.6,16.86
1855,7/12/2020 22:30,3.58,16.8
1856,7/12/2020 22:35,3.49,16.74
1857,7/12/2020 22:40,3.29,16.66
1858,7/12/2020 22:45,3.25,16.58
1859,7/12/2020 22:50,3.35,16.5
1860,7/12/2020 22:55,3.42,16.44
1861,7/12/2020 23:00,3.49,16.42
1862,7/12/2020 23:05,3.56,16.54
1863,7/12/2020 23:10,3.6,16.52
1864,7/12/2020 23:15,3.46,16.46
1865,7/12/2020 23:20,3.47,16.44
1866,7/12/2020 23:25,3.49,16.5
1867,7/12/2020 23:30,3.59,16.52
1868,7/12/2020 23:35,3.63,16.5
1869,7/12/2020 23:40,3.69,16.44
1870,7/12/2020 23:45,3.81,16.4
1871,7/12/2020 23:50,4.04,16.36
1872,7/12/2020 23:55,4.04,16.3
1873,7/13/2020 0:00,3.72,16.22
1874,7/13/2020 0:05,3.67,16.12
1875,7/13/2020 0:10,3.53,16.08
1876,7/13/2020 0:15,3.46,16.02
1877,7/13/2020 0:20,3.54,15.96
1878,7/13/2020 0:25,3.56,15.9
1879,7/13/2020 0:30,3.62,15.86
1880,7/13/2020 0:35,3.65,15.82
1881,7/13/2020 0:40,3.62,15.76
1882,7/13/2020 0:45,3.62,15.72
1883,7/13/2020 0:50,3.73,15.66
1884,7/13/2020 0:55,3.89,15.6
1885,7/13/2020 1:00,4.11,15.54
1886,7/13/2020 1:05,4.16,15.48
1887,7/13/2020 1:10,4.09,15.4
1888,7/13/2020 1:15,3.9,15.34
1889,7/13/2020 1:20,3.73,15.28
1890,7/13/2020 1:25,3.61,15.2
1891,7/13/2020 1:30,3.63,15.16
1892,7/13/2020 1:35,3.56,15.1
1893,7/13/2020 1:40,3.42,15.06
1894,7/13/2020 1:45,3.64,15
1895,7/13/2020 1:50,4.16,14.96
1896,7/13/2020 1:55,3.82,14.9
1897,7/13/2020 2:00,3.57,14.84
1898,7/13/2020 2:05,3.4,14.8
1899,7/13/2020 2:10,3.47,14.76
1900,7/13/2020 2:15,3.48,14.7
1901,7/13/2020 2:20,3.27,14.64
1902,7/13/2020 2:25,3.22,14.6
1903,7/13/2020 2:30,3.17,14.56
1904,7/13/2020 2:35,3.17,14.52
1905,7/13/2020 2:40,3.04,14.46
1906,7/13/2020 2:45,3.04,14.42
1907,7/13/2020 2:50,3.29,14.4
1908,7/13/2020 2:55,3.42,14.34
1909,7/13/2020 3:00,3.38,14.3
1910,7/13/2020 3:05,3.29,14.24
1911,7/13/2020 3:10,3.33,14.2
1912,7/13/2020 3:15,3.4,14.18
1913,7/13/2020 3:20,3.15,14.16
1914,7/13/2020 3:25,3.44,14.12
1915,7/13/2020 3:30,3.48,14.08
1916,7/13/2020 3:35,3.36,14.04
1917,7/13/2020 3:40,3.55,14.02
1918,7/13/2020 3:45,3.51,13.98
1919,7/13/2020 3:50,3.56,13.94
1920,7/13/2020 3:55,3.86,13.92
1921,7/13/2020 4:00,4.17,13.88
1922,7/13/2020 4:05,4.31,13.86
1923,7/13/2020 4:10,4.45,13.84
1924,7/13/2020 4:15,4.66,13.8
1925,7/13/2020 4:20,4.73,13.78
1926,7/13/2020 4:25,4.8,13.74
1927,7/13/2020 4:30,4.78,13.7
1928,7/13/2020 4:35,4.73,13.66
1929,7/13/2020 4:40,4.66,13.62
1930,7/13/2020 4:45,4.62,13.6
1931,7/13/2020 4:50,4.6,13.56
1932,7/13/2020 4:55,4.58,13.52
1933,7/13/2020 5:00,4.54,13.5
1934,7/13/2020 5:05,4.51,13.46
1935,7/13/2020 5:10,4.46,13.42
1936,7/13/2020 5:15,4.42,13.4
1937,7/13/2020 5:20,4.4,13.36
1938,7/13/2020 5:25,4.38,13.32
1939,7/13/2020 5:30,4.37,13.28
1940,7/13/2020 5:35,4.35,13.26
1941,7/13/2020 5:40,4.28,13.24
1942,7/13/2020 5:45,4.22,13.2
1943,7/13/2020 5:50,4.19,13.16
1944,7/13/2020 5:55,4.14,13.14
1945,7/13/2020 6:00,4.07,13.12
1946,7/13/2020 6:05,3.96,13.1
1947,7/13/2020 6:10,3.88,13.08
1948,7/13/2020 6:15,3.83,13.06
1949,7/13/2020 6:20,3.76,13.04
1950,7/13/2020 6:25,3.65,13.02
1951,7/13/2020 6:30,3.56,13
1952,7/13/2020 6:35,3.49,13
1953,7/13/2020 6:40,3.48,12.98
1954,7/13/2020 6:45,3.47,12.98
1955,7/13/2020 6:50,3.46,12.94
1956,7/13/2020 6:55,3.43,12.92
1957,7/13/2020 7:00,3.4,12.92
1958,7/13/2020 7:05,3.39,12.9
1959,7/13/2020 7:10,3.38,12.88
1960,7/13/2020 7:15,3.38,12.88
1961,7/13/2020 7:20,3.36,12.88
1962,7/13/2020 7:25,3.35,12.86
1963,7/13/2020 7:30,3.31,12.86
1964,7/13/2020 7:35,3.28,12.86
1965,7/13/2020 7:40,3.25,12.86
1966,7/13/2020 7:45,3.21,12.88
1967,7/13/2020 7:50,3.16,12.88
1968,7/13/2020 7:55,3.13,12.88
1969,7/13/2020 8:00,3.12,12.9
1970,7/13/2020 8:05,3.13,12.9
1971,7/13/2020 8:10,3.12,12.92
1972,7/13/2020 8:15,3.1,12.92
1973,7/13/2020 8:20,3.11,12.94
1974,7/13/2020 8:25,3.16,12.96
1975,7/13/2020 8:30,3.22,12.98
1976,7/13/2020 8:35,3.27,13
1977,7/13/2020 8:40,3.33,13.02
1978,7/13/2020 8:45,3.34,13.04
1979,7/13/2020 8:50,3.33,13.06
1980,7/13/2020 8:55,3.28,13.08
1981,7/13/2020 9:00,3.21,13.1
1982,7/13/2020 9:05,3.18,13.12
1983,7/13/2020 9:10,3.24,13.14
1984,7/13/2020 9:15,3.29,13.18
1985,7/13/2020 9:20,3.34,13.24
1986,7/13/2020 9:25,3.36,13.3
1987,7/13/2020 9:30,3.36,13.36
1988,7/13/2020 9:35,3.36,13.4
1989,7/13/2020 9:40,3.41,13.46
1990,7/13/2020 9:45,3.52,13.5
1991,7/13/2020 9:50,3.37,13.54
1992,7/13/2020 9:55,3.39,13.58
1993,7/13/2020 10:00,3.37,13.62
1994,7/13/2020 10:05,3.3,13.66
1995,7/13/2020 10:10,3.23,13.7
1996,7/13/2020 10:15,3.16,13.78
1997,7/13/2020 10:20,3.11,13.92
1998,7/13/2020 10:25,3.12,14.08
1999,7/13/2020 10:30,3.06,14.16
2000,7/13/2020 10:35,2.98,14.22
2001,7/13/2020 10:40,2.91,14.3
2002,7/13/2020 10:45,2.86,14.44
2003,7/13/2020 10:50,2.93,14.64
2004,7/13/2020 10:55,3.01,14.8
2005,7/13/2020 11:00,3.06,14.94
2006,7/13/2020 11:05,3.03,15.02
2007,7/13/2020 11:10,3.1,15.22
2008,7/13/2020 11:15,3.16,15.32
2009,7/13/2020 11:20,3.04,15.42
2010,7/13/2020 11:25,3,15.52
2011,7/13/2020 11:30,2.99,15.78
2012,7/13/2020 11:35,3.09,16.04
2013,7/13/2020 11:40,3.18,16.3
2014,7/13/2020 11:45,3.16,16.76
2015,7/13/2020 11:50,3.1,16.94
2016,7/13/2020 11:55,2.97,16.96
2017,7/13/2020 12:00,2.68,17.02
2018,7/13/2020 12:05,2.51,17.18
2019,7/13/2020 12:10,2.44,17.26
2020,7/13/2020 12:15,2.25,17.24
2021,7/13/2020 12:20,2.04,17.26
2022,7/13/2020 12:25,2.25,17.36
2023,7/13/2020 12:30,2.28,17.58
2024,7/13/2020 12:35,2.34,17.98
2025,7/13/2020 12:40,2.36,18.14
2026,7/13/2020 12:45,2.28,18.02
2027,7/13/2020 12:50,2.09,17.94
2028,7/13/2020 12:55,2.27,18.04
2029,7/13/2020 13:00,2.32,18.28
2030,7/13/2020 13:05,2.35,18.84
2031,7/13/2020 13:10,2.37,19.04
2032,7/13/2020 13:15,2.33,18.84
2033,7/13/2020 13:20,2.41,18.68
2034,7/13/2020 13:25,3.13,19.26
2035,7/13/2020 13:30,3.13,19.34
2036,7/13/2020 13:35,2.75,19.42
2037,7/13/2020 13:40,2.92,19.6
2038,7/13/2020 13:45,2.9,19.78
2039,7/13/2020 13:50,3.03,19.76
2040,7/13/2020 13:55,3.27,19.98
2041,7/13/2020 14:00,3.4,20.12
2042,7/13/2020 14:05,3.34,20.06
2043,7/13/2020 14:10,3.36,20.14
2044,7/13/2020 14:15,3.69,20.22
2045,7/13/2020 14:20,3.63,20.34
2046,7/13/2020 14:25,3.64,20.54
2047,7/13/2020 14:30,3.66,20.58
2048,7/13/2020 14:35,3.64,20.7
2049,7/13/2020 14:40,3.7,20.88
2050,7/13/2020 14:45,3.67,20.84
2051,7/13/2020 14:50,3.67,20.7
2052,7/13/2020 14:55,3.75,20.6
2053,7/13/2020 15:00,3.78,20.76
2054,7/13/2020 15:05,3.88,20.7
2055,7/13/2020 15:10,3.74,20.68
2056,7/13/2020 15:15,3.7,20.76
2057,7/13/2020 15:20,3.67,20.76
2058,7/13/2020 15:25,3.62,20.78
2059,7/13/2020 15:30,3.8,20.78
2060,7/13/2020 15:35,4.06,20.94
2061,7/13/2020 15:40,4.01,20.92
2062,7/13/2020 15:45,4.06,20.98
2063,7/13/2020 15:50,4.05,20.96
2064,7/13/2020 15:55,4.04,20.98
2065,7/13/2020 16:00,4.09,21.02
2066,7/13/2020 16:05,3.92,21
2067,7/13/2020 16:10,3.93,21.06
2068,7/13/2020 16:15,3.94,21.08
2069,7/13/2020 16:20,4.08,21.1
2070,7/13/2020 16:25,4.05,21.06
2071,7/13/2020 16:30,4.19,21.1
2072,7/13/2020 16:35,4.27,21.14
2073,7/13/2020 16:40,4.02,21.1
2074,7/13/2020 16:45,4.26,21.02
2075,7/13/2020 16:50,4.25,21.06
2076,7/13/2020 16:55,4.31,21
2077,7/13/2020 17:00,4.33,20.9
2078,7/13/2020 17:05,4.37,20.9
2079,7/13/2020 17:10,4.4,20.88
2080,7/13/2020 17:15,4.38,20.88
2081,7/13/2020 17:20,4.35,20.88
2082,7/13/2020 17:25,4.17,20.84
2083,7/13/2020 17:30,4.24,20.8
2084,7/13/2020 17:35,4.23,20.76
2085,7/13/2020 17:40,4.27,20.72
2086,7/13/2020 17:45,4.28,20.66
2087,7/13/2020 17:50,4.2,20.7
2088,7/13/2020 17:55,4.14,20.56
2089,7/13/2020 18:00,3.93,20.48
2090,7/13/2020 18:05,3.99,20.46
2091,7/13/2020 18:10,4.07,20.38
2092,7/13/2020 18:15,3.99,20.4
2093,7/13/2020 18:20,4.25,20.26
2094,7/13/2020 18:25,4.04,20.28
2095,7/13/2020 18:30,3.78,20.38
2096,7/13/2020 18:35,3.73,20.36
2097,7/13/2020 18:40,3.76,20.34
2098,7/13/2020 18:45,3.74,20.32
2099,7/13/2020 18:50,3.78,20.22
2100,7/13/2020 18:55,3.8,20.12
2101,7/13/2020 19:00,3.8,20.08
2102,7/13/2020 19:05,3.74,19.92
2103,7/13/2020 19:10,3.7,19.8
2104,7/13/2020 19:15,3.7,19.7
2105,7/13/2020 19:20,3.73,19.64
2106,7/13/2020 19:25,3.73,19.64
2107,7/13/2020 19:30,3.66,19.6
2108,7/13/2020 19:35,3.53,19.56
2109,7/13/2020 19:40,3.54,19.46
2110,7/13/2020 19:45,3.49,19.32
2111,7/13/2020 19:50,3.58,19.22
2112,7/13/2020 19:55,3.63,19.24
2113,7/13/2020 20:00,3.89,19.12
2114,7/13/2020 20:05,3.91,19
2115,7/13/2020 20:10,3.81,18.94
2116,7/13/2020 20:15,3.81,18.86
2117,7/13/2020 20:20,3.64,18.74
2118,7/13/2020 20:25,3.36,18.6
2119,7/13/2020 20:30,3.49,18.44
2120,7/13/2020 20:35,3.65,18.32
2121,7/13/2020 20:40,3.69,18.26
2122,7/13/2020 20:45,3.64,18.2
2123,7/13/2020 20:50,3.59,18.14
2124,7/13/2020 20:55,3.6,18.04
2125,7/13/2020 21:00,3.63,17.92
2126,7/13/2020 21:05,3.8,17.82
2127,7/13/2020 21:10,3.81,17.66
2128,7/13/2020 21:15,3.79,17.6
2129,7/13/2020 21:20,4.04,17.54
2130,7/13/2020 21:25,4.02,17.46
2131,7/13/2020 21:30,4.02,17.38
2132,7/13/2020 21:35,4,17.3
2133,7/13/2020 21:40,4,17.26
2134,7/13/2020 21:45,3.96,17.22
2135,7/13/2020 21:50,4.04,17.22
2136,7/13/2020 21:55,4.07,17.22
2137,7/13/2020 22:00,4.02,17.2
2138,7/13/2020 22:05,4.05,17.18
2139,7/13/2020 22:10,4.35,17.18
2140,7/13/2020 22:15,4.2,17.12
2141,7/13/2020 22:20,3.96,17.02
2142,7/13/2020 22:25,4.13,16.96
2143,7/13/2020 22:30,4.34,16.9
2144,7/13/2020 22:35,4.28,16.82
2145,7/13/2020 22:40,4.18,16.74
2146,7/13/2020 22:45,4.12,16.68
2147,7/13/2020 22:50,3.98,16.58
2148,7/13/2020 22:55,3.9,16.48
2149,7/13/2020 23:00,3.95,16.4
2150,7/13/2020 23:05,4,16.32
2151,7/13/2020 23:10,4.01,16.28
2152,7/13/2020 23:15,3.97,16.2
2153,7/13/2020 23:20,3.9,16.1
2154,7/13/2020 23:25,3.87,16
2155,7/13/2020 23:30,3.96,15.92
2156,7/13/2020 23:35,4.1,15.84
2157,7/13/2020 23:40,4.02,15.78
2158,7/13/2020 23:45,4.01,15.7
2159,7/13/2020 23:50,3.99,15.64
2160,7/13/2020 23:55,3.97,15.56
2161,7/14/2020 0:00,3.77,15.5
2162,7/14/2020 0:05,3.8,15.44
2163,7/14/2020 0:10,3.78,15.38
2164,7/14/2020 0:15,3.76,15.3
2165,7/14/2020 0:20,3.77,15.24
2166,7/14/2020 0:25,3.82,15.18
2167,7/14/2020 0:30,3.8,15.12
2168,7/14/2020 0:35,3.77,15.02
2169,7/14/2020 0:40,3.87,14.94
2170,7/14/2020 0:45,3.9,14.9
2171,7/14/2020 0:50,3.81,14.84
2172,7/14/2020 0:55,3.56,14.76
2173,7/14/2020 1:00,3.74,14.72
2174,7/14/2020 1:05,3.86,14.68
2175,7/14/2020 1:10,4.17,14.62
2176,7/14/2020 1:15,4.3,14.56
2177,7/14/2020 1:20,4.15,14.48
2178,7/14/2020 1:25,4.29,14.42
2179,7/14/2020 1:30,3.83,14.38
2180,7/14/2020 1:35,3.81,14.32
2181,7/14/2020 1:40,3.48,14.26
2182,7/14/2020 1:45,4.46,14.24
2183,7/14/2020 1:50,5.06,14.2
2184,7/14/2020 1:55,5.36,14.14
2185,7/14/2020 2:00,5.34,14.1
2186,7/14/2020 2:05,5.32,14.06
2187,7/14/2020 2:10,5.17,14.02
2188,7/14/2020 2:15,5.34,13.98
2189,7/14/2020 2:20,5.38,13.94
2190,7/14/2020 2:25,5.33,13.9
2191,7/14/2020 2:30,5.27,13.84
2192,7/14/2020 2:35,5.25,13.8
2193,7/14/2020 2:40,5.25,13.76
2194,7/14/2020 2:45,5.24,13.72
2195,7/14/2020 2:50,5.22,13.68
2196,7/14/2020 2:55,5.2,13.64
2197,7/14/2020 3:00,5.19,13.6
2198,7/14/2020 3:05,5.14,13.56
2199,7/14/2020 3:10,5.07,13.5
2200,7/14/2020 3:15,5.02,13.46
2201,7/14/2020 3:20,4.94,13.44
2202,7/14/2020 3:25,4.85,13.4
2203,7/14/2020 3:30,4.81,13.36
2204,7/14/2020 3:35,4.8,13.32
2205,7/14/2020 3:40,4.79,13.28
2206,7/14/2020 3:45,4.7,13.24
2207,7/14/2020 3:50,4.53,13.2
2208,7/14/2020 3:55,4.37,13.16
2209,7/14/2020 4:00,4.29,13.14
2210,7/14/2020 4:05,4.17,13.1
2211,7/14/2020 4:10,4.08,13.06
2212,7/14/2020 4:15,3.95,13.02
2213,7/14/2020 4:20,3.86,12.98
2214,7/14/2020 4:25,3.8,12.96
2215,7/14/2020 4:30,3.72,12.92
2216,7/14/2020 4:35,3.65,12.9
2217,7/14/2020 4:40,3.57,12.86
2218,7/14/2020 4:45,3.46,12.84
2219,7/14/2020 4:50,3.4,12.82
2220,7/14/2020 4:55,3.37,12.78
2221,7/14/2020 5:00,3.35,12.76
2222,7/14/2020 5:05,3.31,12.74
2223,7/14/2020 5:10,3.26,12.72
2224,7/14/2020 5:15,3.2,12.7
2225,7/14/2020 5:20,3.11,12.68
2226,7/14/2020 5:25,3.02,12.64
2227,7/14/2020 5:30,2.98,12.62
2228,7/14/2020 5:35,2.93,12.6
2229,7/14/2020 5:40,2.89,12.6
2230,7/14/2020 5:45,2.87,12.58
2231,7/14/2020 5:50,2.86,12.56
2232,7/14/2020 5:55,2.87,12.54
2233,7/14/2020 6:00,2.85,12.52
2234,7/14/2020 6:05,2.83,12.5
2235,7/14/2020 6:10,2.82,12.5
2236,7/14/2020 6:15,2.79,12.48
2237,7/14/2020 6:20,2.75,12.48
2238,7/14/2020 6:25,2.73,12.46
2239,7/14/2020 6:30,2.72,12.46
2240,7/14/2020 6:35,2.72,12.44
2241,7/14/2020 6:40,2.74,12.44
2242,7/14/2020 6:45,2.79,12.42
2243,7/14/2020 6:50,2.79,12.42
2244,7/14/2020 6:55,2.8,12.4
2245,7/14/2020 7:00,2.82,12.4
2246,7/14/2020 7:05,2.83,12.38
2247,7/14/2020 7:10,2.82,12.38
2248,7/14/2020 7:15,2.83,12.38
2249,7/14/2020 7:20,2.84,12.38
2250,7/14/2020 7:25,2.85,12.38
2251,7/14/2020 7:30,2.84,12.38
2252,7/14/2020 7:35,2.84,12.4
2253,7/14/2020 7:40,2.86,12.42
2254,7/14/2020 7:45,2.87,12.42
2255,7/14/2020 7:50,2.83,12.44
2256,7/14/2020 7:55,2.8,12.46
2257,7/14/2020 8:00,2.76,12.48
2258,7/14/2020 8:05,2.72,12.5
2259,7/14/2020 8:10,2.69,12.54
2260,7/14/2020 8:15,2.67,12.54
2261,7/14/2020 8:20,2.64,12.56
2262,7/14/2020 8:25,2.66,12.6
2263,7/14/2020 8:30,2.72,12.62
2264,7/14/2020 8:35,2.73,12.66
2265,7/14/2020 8:40,2.79,12.68
2266,7/14/2020 8:45,2.84,12.7
2267,7/14/2020 8:50,2.85,12.72
2268,7/14/2020 8:55,2.85,12.76
2269,7/14/2020 9:00,2.86,12.8
2270,7/14/2020 9:05,2.85,12.82
2271,7/14/2020 9:10,2.82,12.86
2272,7/14/2020 9:15,2.82,12.88
2273,7/14/2020 9:20,2.84,12.96
2274,7/14/2020 9:25,2.83,13.02
2275,7/14/2020 9:30,2.77,13.06
2276,7/14/2020 9:35,2.7,13.12
2277,7/14/2020 9:40,2.67,13.2
2278,7/14/2020 9:45,2.61,13.26
2279,7/14/2020 9:50,2.55,13.32
2280,7/14/2020 9:55,2.5,13.38
2281,7/14/2020 10:00,2.51,13.44
2282,7/14/2020 10:05,2.65,13.48
2283,7/14/2020 10:10,2.74,13.54
2284,7/14/2020 10:15,2.73,13.62
2285,7/14/2020 10:20,2.74,13.72
2286,7/14/2020 10:25,2.83,13.88
2287,7/14/2020 10:30,2.77,13.96
2288,7/14/2020 10:35,2.76,14
2289,7/14/2020 10:40,2.72,14.04
2290,7/14/2020 10:45,2.9,14.1
2291,7/14/2020 10:50,2.9,14.2
2292,7/14/2020 10:55,2.94,14.34
2293,7/14/2020 11:00,3.06,14.5
2294,7/14/2020 11:05,3.11,14.62
2295,7/14/2020 11:10,3.03,14.8
2296,7/14/2020 11:15,3.08,15
2297,7/14/2020 11:20,3.1,15.22
2298,7/14/2020 11:25,3.21,15.4
2299,7/14/2020 11:30,3.2,15.54
2300,7/14/2020 11:35,3.06,15.7
2301,7/14/2020 11:40,3.19,15.96
2302,7/14/2020 11:45,3.06,16.2
2303,7/14/2020 11:50,3.18,16.38
2304,7/14/2020 11:55,3.18,16.52
2305,7/14/2020 12:00,2.92,16.6
2306,7/14/2020 12:05,2.74,16.68
2307,7/14/2020 12:10,2.54,16.86
2308,7/14/2020 12:15,2.54,17.08
2309,7/14/2020 12:20,2.59,17.32
2310,7/14/2020 12:25,2.73,17.48
2311,7/14/2020 12:30,2.74,17.68
2312,7/14/2020 12:35,2.7,17.82
2313,7/14/2020 12:40,2.86,18.02
2314,7/14/2020 12:45,3,18.18
2315,7/14/2020 12:50,3.08,18.34
2316,7/14/2020 12:55,2.85,18.36
2317,7/14/2020 13:00,2.8,18.42
2318,7/14/2020 13:05,2.83,18.56
2319,7/14/2020 13:10,2.91,18.82
2320,7/14/2020 13:15,2.93,18.92
2321,7/14/2020 13:20,2.64,18.98
2322,7/14/2020 13:25,2.93,19.26
2323,7/14/2020 13:30,2.99,19.54
2324,7/14/2020 13:35,3.1,19.66
2325,7/14/2020 13:40,3.26,19.68
2326,7/14/2020 13:45,3.43,19.98
2327,7/14/2020 13:50,3.46,20.1
2328,7/14/2020 13:55,3.26,20.16
2329,7/14/2020 14:00,3.48,20.36
2330,7/14/2020 14:05,3.48,20.52
2331,7/14/2020 14:10,3.55,20.54
2332,7/14/2020 14:15,3.78,20.66
2333,7/14/2020 14:20,3.78,20.82
2334,7/14/2020 14:25,3.75,21
2335,7/14/2020 14:30,3.96,21.3
2336,7/14/2020 14:35,3.94,21.58
2337,7/14/2020 14:40,3.98,21.52
2338,7/14/2020 14:45,3.66,21.38
2339,7/14/2020 14:50,3.66,21.18
2340,7/14/2020 14:55,4.02,21.1
2341,7/14/2020 15:00,4.11,21.1
2342,7/14/2020 15:05,4.1,21.28
2343,7/14/2020 15:10,4.09,21.48
2344,7/14/2020 15:15,4.01,21.58
2345,7/14/2020 15:20,4.07,21.36
2346,7/14/2020 15:25,4.13,21.16
2347,7/14/2020 15:30,4.17,21.26
2348,7/14/2020 15:35,3.95,21.36
2349,7/14/2020 15:40,4.1,21.52
2350,7/14/2020 15:45,4.01,21.6
2351,7/14/2020 15:50,3.98,21.46
2352,7/14/2020 15:55,3.91,21.46
2353,7/14/2020 16:00,4.36,21.6
2354,7/14/2020 16:05,4.18,21.68
2355,7/14/2020 16:10,4.09,21.68
2356,7/14/2020 16:15,4.25,21.64
2357,7/14/2020 16:20,4,21.66
2358,7/14/2020 16:25,4.06,21.76
2359,7/14/2020 16:30,4.08,21.78
2360,7/14/2020 16:35,4.19,21.66
2361,7/14/2020 16:40,4.46,21.62
2362,7/14/2020 16:45,4.51,21.66
2363,7/14/2020 16:50,4.47,21.62
2364,7/14/2020 16:55,4.49,21.56
2365,7/14/2020 17:00,4.62,21.6
2366,7/14/2020 17:05,4.54,21.64
2367,7/14/2020 17:10,4.49,21.62
2368,7/14/2020 17:15,4.67,21.56
2369,7/14/2020 17:20,4.6,21.52
2370,7/14/2020 17:25,4.52,21.54
2371,7/14/2020 17:30,4.36,21.58
2372,7/14/2020 17:35,4.41,21.54
2373,7/14/2020 17:40,4.47,21.5
2374,7/14/2020 17:45,4.43,21.48
2375,7/14/2020 17:50,3.91,21.46
2376,7/14/2020 17:55,4,21.48
2377,7/14/2020 18:00,4.14,21.48
2378,7/14/2020 18:05,4.11,21.44
2379,7/14/2020 18:10,4.16,21.36
2380,7/14/2020 18:15,4.15,21.3
2381,7/14/2020 18:20,4.14,21.26
2382,7/14/2020 18:25,4.16,21.18
2383,7/14/2020 18:30,4.19,21.04
2384,7/14/2020 18:35,4.18,20.98
2385,7/14/2020 18:40,4.15,20.92
2386,7/14/2020 18:45,4.22,20.9
2387,7/14/2020 18:50,4.05,20.86
2388,7/14/2020 18:55,4.04,20.8
2389,7/14/2020 19:00,4.02,20.74
2390,7/14/2020 19:05,3.97,20.7
2391,7/14/2020 19:10,3.93,20.62
2392,7/14/2020 19:15,3.87,20.5
2393,7/14/2020 19:20,3.88,20.44
2394,7/14/2020 19:25,3.92,20.34
2395,7/14/2020 19:30,3.88,20.26
2396,7/14/2020 19:35,3.84,20.18
2397,7/14/2020 19:40,3.9,20.18
2398,7/14/2020 19:45,3.86,20.08
2399,7/14/2020 19:50,3.83,19.98
2400,7/14/2020 19:55,3.89,19.88
2401,7/14/2020 20:00,3.88,19.8
2402,7/14/2020 20:05,3.8,19.66
2403,7/14/2020 20:10,3.82,19.56
2404,7/14/2020 20:15,4.04,19.52
2405,7/14/2020 20:20,4.07,19.52
2406,7/14/2020 20:25,3.83,19.48
2407,7/14/2020 20:30,3.69,19.38
2408,7/14/2020 20:35,3.58,19.32
2409,7/14/2020 20:40,3.64,19.2
2410,7/14/2020 20:45,3.65,19.1
2411,7/14/2020 20:50,3.67,18.94
2412,7/14/2020 20:55,3.72,18.88
2413,7/14/2020 21:00,3.76,18.8
2414,7/14/2020 21:05,3.74,18.68
2415,7/14/2020 21:10,3.82,18.56
2416,7/14/2020 21:15,3.88,18.42
2417,7/14/2020 21:20,3.9,18.34
2418,7/14/2020 21:25,3.93,18.28
2419,7/14/2020 21:30,3.98,18.3
2420,7/14/2020 21:35,4.04,18.38
2421,7/14/2020 21:40,4.01,18.42
2422,7/14/2020 21:45,3.89,18.36
2423,7/14/2020 21:50,3.9,18.28
2424,7/14/2020 21:55,3.83,18.22
2425,7/14/2020 22:00,3.86,18.12
2426,7/14/2020 22:05,3.79,18.02
2427,7/14/2020 22:10,3.77,17.94
2428,7/14/2020 22:15,3.79,17.88
2429,7/14/2020 22:20,3.82,17.8
2430,7/14/2020 22:25,3.91,17.72
2431,7/14/2020 22:30,3.92,17.64
2432,7/14/2020 22:35,3.84,17.56
2433,7/14/2020 22:40,3.84,17.48
2434,7/14/2020 22:45,3.79,17.42
2435,7/14/2020 22:50,3.78,17.34
2436,7/14/2020 22:55,3.94,17.26
2437,7/14/2020 23:00,3.79,17.22
2438,7/14/2020 23:05,3.79,17.14
2439,7/14/2020 23:10,3.79,17.06
2440,7/14/2020 23:15,3.82,16.98
2441,7/14/2020 23:20,3.75,16.9
2442,7/14/2020 23:25,3.72,16.82
2443,7/14/2020 23:30,3.77,16.74
2444,7/14/2020 23:35,3.71,16.66
2445,7/14/2020 23:40,3.71,16.56
2446,7/14/2020 23:45,3.72,16.5
2447,7/14/2020 23:50,3.69,16.42
2448,7/14/2020 23:55,3.65,16.34
2449,7/15/2020 0:00,3.55,16.28
2450,7/15/2020 0:05,3.59,16.22
2451,7/15/2020 0:10,3.58,16.16
2452,7/15/2020 0:15,3.61,16.1
2453,7/15/2020 0:20,3.58,16.02
2454,7/15/2020 0:25,3.48,15.94
2455,7/15/2020 0:30,3.53,15.88
2456,7/15/2020 0:35,3.57,15.82
2457,7/15/2020 0:40,3.55,15.76
2458,7/15/2020 0:45,3.65,15.68
2459,7/15/2020 0:50,3.71,15.64
2460,7/15/2020 0:55,3.74,15.56
2461,7/15/2020 1:00,4.28,15.52
2462,7/15/2020 1:05,4.67,15.46
2463,7/15/2020 1:10,4.55,15.4
2464,7/15/2020 1:15,4.52,15.32
2465,7/15/2020 1:20,4.35,15.26
2466,7/15/2020 1:25,4.34,15.18
2467,7/15/2020 1:30,4.36,15.12
2468,7/15/2020 1:35,4.23,15.06
2469,7/15/2020 1:40,4.14,15
2470,7/15/2020 1:45,4.05,14.96
2471,7/15/2020 1:50,4.14,14.9
2472,7/15/2020 1:55,4.42,14.86
