UID,date_time,DO_mg/L,temp_c
70,7/6/2020 17:45,7.99,25.26
71,7/6/2020 17:50,7.98,25.32
72,7/6/2020 17:55,7.98,25.38
73,7/6/2020 18:00,7.96,25.44
74,7/6/2020 18:05,7.96,25.48
75,7/6/2020 18:10,7.95,25.54
76,7/6/2020 18:15,7.95,25.6
77,7/6/2020 18:20,7.93,25.64
78,7/6/2020 18:25,7.81,25.68
79,7/6/2020 18:30,7.88,25.74
80,7/6/2020 18:35,7.85,25.78
81,7/6/2020 18:40,7.83,25.82
82,7/6/2020 18:45,7.8,25.86
83,7/6/2020 18:50,7.76,25.9
84,7/6/2020 18:55,7.76,25.94
85,7/6/2020 19:00,7.74,25.96
86,7/6/2020 19:05,7.72,26
87,7/6/2020 19:10,7.69,26.04
88,7/6/2020 19:15,7.69,26.06
89,7/6/2020 19:20,7.67,26.08
90,7/6/2020 19:25,7.65,26.12
91,7/6/2020 19:30,7.63,26.14
92,7/6/2020 19:35,7.62,26.16
93,7/6/2020 19:40,7.62,26.2
94,7/6/2020 19:45,7.61,26.22
95,7/6/2020 19:50,7.61,26.24
96,7/6/2020 19:55,7.61,26.26
97,7/6/2020 20:00,7.59,26.3
98,7/6/2020 20:05,7.59,26.32
99,7/6/2020 20:10,7.59,26.34
100,7/6/2020 20:15,7.59,26.36
101,7/6/2020 20:20,7.59,26.36
102,7/6/2020 20:25,7.59,26.38
103,7/6/2020 20:30,7.59,26.38
104,7/6/2020 20:35,7.59,26.38
105,7/6/2020 20:40,7.59,26.4
106,7/6/2020 20:45,7.59,26.4
107,7/6/2020 20:50,7.59,26.4
108,7/6/2020 20:55,7.61,26.38
109,7/6/2020 21:00,7.61,26.38
110,7/6/2020 21:05,7.61,26.38
111,7/6/2020 21:10,7.61,26.36
112,7/6/2020 21:15,7.61,26.34
113,7/6/2020 21:20,7.62,26.34
114,7/6/2020 21:25,7.62,26.3
115,7/6/2020 21:30,7.63,26.28
116,7/6/2020 21:35,7.63,26.26
117,7/6/2020 21:40,7.64,26.24
118,7/6/2020 21:45,7.64,26.22
119,7/6/2020 21:50,7.65,26.2
120,7/6/2020 21:55,7.65,26.16
121,7/6/2020 22:00,7.66,26.14
122,7/6/2020 22:05,7.67,26.12
123,7/6/2020 22:10,7.67,26.1
124,7/6/2020 22:15,7.68,26.06
125,7/6/2020 22:20,7.68,26.04
126,7/6/2020 22:25,7.69,26
127,7/6/2020 22:30,7.69,25.96
128,7/6/2020 22:35,7.7,25.94
129,7/6/2020 22:40,7.71,25.9
130,7/6/2020 22:45,7.71,25.86
131,7/6/2020 22:50,7.72,25.84
132,7/6/2020 22:55,7.73,25.8
133,7/6/2020 23:00,7.73,25.76
134,7/6/2020 23:05,7.74,25.72
135,7/6/2020 23:10,7.75,25.68
136,7/6/2020 23:15,7.75,25.64
137,7/6/2020 23:20,7.76,25.58
138,7/6/2020 23:25,7.77,25.54
139,7/6/2020 23:30,7.78,25.5
140,7/6/2020 23:35,7.78,25.46
141,7/6/2020 23:40,7.79,25.4
142,7/6/2020 23:45,7.8,25.36
143,7/6/2020 23:50,7.81,25.32
144,7/6/2020 23:55,7.81,25.26
145,7/7/2020 0:00,7.82,25.22
146,7/7/2020 0:05,7.83,25.16
147,7/7/2020 0:10,7.85,25.12
148,7/7/2020 0:15,7.86,25.06
149,7/7/2020 0:20,7.87,25
150,7/7/2020 0:25,7.87,24.96
151,7/7/2020 0:30,7.88,24.9
152,7/7/2020 0:35,7.9,24.84
153,7/7/2020 0:40,7.9,24.78
154,7/7/2020 0:45,7.91,24.74
155,7/7/2020 0:50,7.92,24.68
156,7/7/2020 0:55,7.93,24.62
157,7/7/2020 1:00,7.94,24.56
158,7/7/2020 1:05,7.95,24.5
159,7/7/2020 1:10,7.96,24.44
160,7/7/2020 1:15,7.97,24.38
161,7/7/2020 1:20,7.97,24.32
162,7/7/2020 1:25,7.98,24.24
163,7/7/2020 1:30,8,24.18
164,7/7/2020 1:35,8,24.12
165,7/7/2020 1:40,8.01,24.06
166,7/7/2020 1:45,8.02,24
167,7/7/2020 1:50,8.03,23.92
168,7/7/2020 1:55,8.04,23.86
169,7/7/2020 2:00,8.06,23.8
170,7/7/2020 2:05,8.08,23.72
171,7/7/2020 2:10,8.09,23.66
172,7/7/2020 2:15,8.1,23.58
173,7/7/2020 2:20,8.11,23.52
174,7/7/2020 2:25,8.12,23.44
175,7/7/2020 2:30,8.13,23.36
176,7/7/2020 2:35,8.14,23.3
177,7/7/2020 2:40,8.15,23.22
178,7/7/2020 2:45,8.16,23.14
179,7/7/2020 2:50,8.17,23.08
180,7/7/2020 2:55,8.18,23
181,7/7/2020 3:00,8.2,22.92
182,7/7/2020 3:05,8.21,22.84
183,7/7/2020 3:10,8.22,22.76
184,7/7/2020 3:15,8.24,22.68
185,7/7/2020 3:20,8.25,22.6
186,7/7/2020 3:25,8.26,22.52
187,7/7/2020 3:30,8.27,22.44
188,7/7/2020 3:35,8.29,22.36
189,7/7/2020 3:40,8.3,22.28
190,7/7/2020 3:45,8.32,22.2
191,7/7/2020 3:50,8.34,22.12
192,7/7/2020 3:55,8.35,22.02
193,7/7/2020 4:00,8.36,21.94
194,7/7/2020 4:05,8.37,21.86
195,7/7/2020 4:10,8.39,21.78
196,7/7/2020 4:15,8.4,21.7
197,7/7/2020 4:20,8.42,21.62
198,7/7/2020 4:25,8.43,21.52
199,7/7/2020 4:30,8.44,21.44
200,7/7/2020 4:35,8.46,21.36
201,7/7/2020 4:40,8.47,21.26
202,7/7/2020 4:45,8.48,21.18
203,7/7/2020 4:50,8.5,21.1
204,7/7/2020 4:55,8.51,21
205,7/7/2020 5:00,8.52,20.92
206,7/7/2020 5:05,8.55,20.82
207,7/7/2020 5:10,8.57,20.74
208,7/7/2020 5:15,8.59,20.64
209,7/7/2020 5:20,8.6,20.56
210,7/7/2020 5:25,8.61,20.48
211,7/7/2020 5:30,8.63,20.38
212,7/7/2020 5:35,8.64,20.3
213,7/7/2020 5:40,8.65,20.2
214,7/7/2020 5:45,8.67,20.12
215,7/7/2020 5:50,8.69,20.02
216,7/7/2020 5:55,8.71,19.94
217,7/7/2020 6:00,8.72,19.84
218,7/7/2020 6:05,8.74,19.76
219,7/7/2020 6:10,8.75,19.66
220,7/7/2020 6:15,8.76,19.58
221,7/7/2020 6:20,8.79,19.48
222,7/7/2020 6:25,8.8,19.4
223,7/7/2020 6:30,8.82,19.3
224,7/7/2020 6:35,8.83,19.22
225,7/7/2020 6:40,8.85,19.12
226,7/7/2020 6:45,8.87,19.04
227,7/7/2020 6:50,8.88,18.94
228,7/7/2020 6:55,8.9,18.86
229,7/7/2020 7:00,8.92,18.76
230,7/7/2020 7:05,8.93,18.68
231,7/7/2020 7:10,8.94,18.58
232,7/7/2020 7:15,8.96,18.5
233,7/7/2020 7:20,8.97,18.42
234,7/7/2020 7:25,8.99,18.32
235,7/7/2020 7:30,9.02,18.22
236,7/7/2020 7:35,9.03,18.14
237,7/7/2020 7:40,9.05,18.04
238,7/7/2020 7:45,9.07,17.96
239,7/7/2020 7:50,9.08,17.86
240,7/7/2020 7:55,9.1,17.78
241,7/7/2020 8:00,9.11,17.68
242,7/7/2020 8:05,9.12,17.6
243,7/7/2020 8:10,9.14,17.52
244,7/7/2020 8:15,9.16,17.42
245,7/7/2020 8:20,9.17,17.34
246,7/7/2020 8:25,9.19,17.26
247,7/7/2020 8:30,9.2,17.18
248,7/7/2020 8:35,9.22,17.1
249,7/7/2020 8:40,9.23,17.04
250,7/7/2020 8:45,9.25,16.96
251,7/7/2020 8:50,9.26,16.9
252,7/7/2020 8:55,9.29,16.84
253,7/7/2020 9:00,9.31,16.8
254,7/7/2020 9:05,9.35,16.74
255,7/7/2020 9:10,9.35,16.7
256,7/7/2020 9:15,9.37,16.66
257,7/7/2020 9:20,9.39,16.64
258,7/7/2020 9:25,9.39,16.6
259,7/7/2020 9:30,9.31,16.58
260,7/7/2020 9:35,9.31,16.56
261,7/7/2020 9:40,9.37,16.56
262,7/7/2020 9:45,9.36,16.56
263,7/7/2020 9:50,9.36,16.56
264,7/7/2020 9:55,9.35,16.56
265,7/7/2020 10:00,9.35,16.56
266,7/7/2020 10:05,9.34,16.58
267,7/7/2020 10:10,9.34,16.6
268,7/7/2020 10:15,9.33,16.62
269,7/7/2020 10:20,9.32,16.64
270,7/7/2020 10:25,9.32,16.66
271,7/7/2020 10:30,9.31,16.7
272,7/7/2020 10:35,9.3,16.72
273,7/7/2020 10:40,9.22,18.28
274,7/7/2020 10:45,8.76,21.04
275,7/7/2020 10:50,8.47,22.3
276,7/7/2020 10:55,8.41,22.6
277,7/7/2020 11:00,8.46,22.8
278,7/7/2020 11:05,8.48,23.04
279,7/7/2020 11:10,8.48,23.28
280,7/7/2020 11:15,8.46,23.56
281,7/7/2020 11:20,8.44,23.84
282,7/7/2020 11:25,8.41,24.14
283,7/7/2020 11:30,8.38,24.44
284,7/7/2020 11:35,8.34,24.74
285,7/7/2020 11:40,8.3,25.06
286,7/7/2020 11:45,8.25,25.38
287,7/7/2020 11:50,8.22,25.7
288,7/7/2020 11:55,8.17,26.02
289,7/7/2020 12:00,8.14,26.32
290,7/7/2020 12:05,8.1,26.66
291,7/7/2020 12:10,8.05,26.96
292,7/7/2020 12:15,8.01,27.3
293,7/7/2020 12:20,7.94,27.62
294,7/7/2020 12:25,8.03,27.94
295,7/7/2020 12:30,8.01,28.18
296,7/7/2020 12:35,7.88,28.36
297,7/7/2020 12:40,7.65,28.36
298,7/7/2020 12:45,7.68,28.56
299,7/7/2020 12:50,7.71,28.78
300,7/7/2020 12:55,7.67,29.22
301,7/7/2020 13:00,7.64,29.56
302,7/7/2020 13:05,7.73,29.76
303,7/7/2020 13:10,8.09,30.08
304,7/7/2020 13:15,8.29,30.62
305,7/7/2020 13:20,8.33,31.3
306,7/7/2020 13:25,8.22,32.18
307,7/7/2020 13:30,7.88,32.88
308,7/7/2020 13:35,7.59,33.22
309,7/7/2020 13:40,7.4,33.4
310,7/7/2020 13:45,7.26,33.44
311,7/7/2020 13:50,7.17,33.42
312,7/7/2020 13:55,7.11,33.36
313,7/7/2020 14:00,7.07,33.26
314,7/7/2020 14:05,7.04,33.14
315,7/7/2020 14:10,7.04,33.02
316,7/7/2020 14:15,6.97,33.2
317,7/7/2020 14:20,6.96,33.5
318,7/7/2020 14:25,6.97,33.94
319,7/7/2020 14:30,6.96,34.46
320,7/7/2020 14:35,6.96,35.02
321,7/7/2020 14:40,6.99,35.5
322,7/7/2020 14:45,6.97,35.74
323,7/7/2020 14:50,6.96,35.94
324,7/7/2020 14:55,6.94,36.12
325,7/7/2020 15:00,6.91,36.18
326,7/7/2020 15:05,6.99,36.3
327,7/7/2020 15:10,6.89,36.76
328,7/7/2020 15:15,6.95,36.88
329,7/7/2020 15:20,6.94,36.72
330,7/7/2020 15:25,5.33,32.12
331,7/7/2020 15:30,7.12,24.04
332,7/7/2020 15:35,7.26,22.02
333,7/7/2020 15:40,7.44,21.34
334,7/7/2020 15:45,7.69,21.24
335,7/7/2020 15:50,7.92,21.08
336,7/7/2020 15:55,7.88,21.04
337,7/7/2020 16:00,7.78,20.84
338,7/7/2020 16:05,7.79,20.98
339,7/7/2020 16:10,8,20.7
340,7/7/2020 16:15,8.01,20.4
341,7/7/2020 16:20,7.95,20.42
342,7/7/2020 16:25,7.91,20.74
343,7/7/2020 16:30,8.41,20.64
344,7/7/2020 16:35,8.38,20.38
345,7/7/2020 16:40,7.97,20.06
346,7/7/2020 16:45,8.1,19.92
347,7/7/2020 16:50,8.17,20.2
348,7/7/2020 16:55,8.45,20
349,7/7/2020 17:00,8.59,20.12
350,7/7/2020 17:05,8.61,20.04
351,7/7/2020 17:10,8.6,19.82
352,7/7/2020 17:15,8.32,19.74
353,7/7/2020 17:20,8.42,19.7
354,7/7/2020 17:25,8.55,19.98
355,7/7/2020 17:30,8.86,20.06
356,7/7/2020 17:35,8.91,19.98
357,7/7/2020 17:40,8.62,19.88
358,7/7/2020 17:45,9.03,19.88
359,7/7/2020 17:50,8.92,19.86
360,7/7/2020 17:55,8.96,19.84
361,7/7/2020 18:00,9.04,19.74
362,7/7/2020 18:05,9.2,19.64
363,7/7/2020 18:10,9.28,19.48
364,7/7/2020 18:15,9.27,19.38
365,7/7/2020 18:20,9.29,19.34
366,7/7/2020 18:25,9.31,19.26
367,7/7/2020 18:30,9.33,19.12
368,7/7/2020 18:35,9.62,18.96
369,7/7/2020 18:40,9.57,18.82
370,7/7/2020 18:45,9.46,18.8
371,7/7/2020 18:50,9.39,18.82
372,7/7/2020 18:55,9.38,18.84
373,7/7/2020 19:00,9.33,18.72
374,7/7/2020 19:05,9.42,18.48
375,7/7/2020 19:10,9.69,18.32
376,7/7/2020 19:15,9.68,18.24
377,7/7/2020 19:20,9.7,18.18
378,7/7/2020 19:25,9.75,18.12
379,7/7/2020 19:30,9.82,18.06
380,7/7/2020 19:35,9.89,17.96
381,7/7/2020 19:40,9.78,17.84
382,7/7/2020 19:45,9.89,17.56
383,7/7/2020 19:50,9.9,17.46
384,7/7/2020 19:55,9.75,17.48
385,7/7/2020 20:00,9.81,17.42
386,7/7/2020 20:05,9.86,17.36
387,7/7/2020 20:10,9.84,17.3
388,7/7/2020 20:15,9.82,17.22
389,7/7/2020 20:20,9.74,17.14
390,7/7/2020 20:25,9.76,17
391,7/7/2020 20:30,9.84,16.88
392,7/7/2020 20:35,9.78,16.78
393,7/7/2020 20:40,9.7,16.7
394,7/7/2020 20:45,9.67,16.6
395,7/7/2020 20:50,9.68,16.5
396,7/7/2020 20:55,9.69,16.4
397,7/7/2020 21:00,9.67,16.3
398,7/7/2020 21:05,9.65,16.24
399,7/7/2020 21:10,9.67,16.14
400,7/7/2020 21:15,9.68,16.04
401,7/7/2020 21:20,9.68,15.9
402,7/7/2020 21:25,9.69,15.8
403,7/7/2020 21:30,9.68,15.7
404,7/7/2020 21:35,9.69,15.6
405,7/7/2020 21:40,9.69,15.52
406,7/7/2020 21:45,9.7,15.42
407,7/7/2020 21:50,9.7,15.38
408,7/7/2020 21:55,9.72,15.38
409,7/7/2020 22:00,9.67,15.42
410,7/7/2020 22:05,9.66,15.38
411,7/7/2020 22:10,9.67,15.32
412,7/7/2020 22:15,9.67,15.24
413,7/7/2020 22:20,9.67,15.16
414,7/7/2020 22:25,9.69,15.08
415,7/7/2020 22:30,9.69,15.04
416,7/7/2020 22:35,9.7,14.98
417,7/7/2020 22:40,9.68,14.94
418,7/7/2020 22:45,9.68,14.88
419,7/7/2020 22:50,9.67,14.84
420,7/7/2020 22:55,9.67,14.78
421,7/7/2020 23:00,9.66,14.7
422,7/7/2020 23:05,9.64,14.64
423,7/7/2020 23:10,9.62,14.58
424,7/7/2020 23:15,9.58,14.52
425,7/7/2020 23:20,9.51,14.46
426,7/7/2020 23:25,9.42,14.4
427,7/7/2020 23:30,9.4,14.36
428,7/7/2020 23:35,9.37,14.3
429,7/7/2020 23:40,9.33,14.24
430,7/7/2020 23:45,9.29,14.18
431,7/7/2020 23:50,9.21,14.14
432,7/7/2020 23:55,9.17,14.08
433,7/8/2020 0:00,9.14,14.04
434,7/8/2020 0:05,9.05,13.98
435,7/8/2020 0:10,8.99,13.94
436,7/8/2020 0:15,8.9,13.88
437,7/8/2020 0:20,8.83,13.84
438,7/8/2020 0:25,8.74,13.78
439,7/8/2020 0:30,8.67,13.74
440,7/8/2020 0:35,8.55,13.7
441,7/8/2020 0:40,8.47,13.66
442,7/8/2020 0:45,8.35,13.62
443,7/8/2020 0:50,8.25,13.58
444,7/8/2020 0:55,8.17,13.52
445,7/8/2020 1:00,8.05,13.48
446,7/8/2020 1:05,7.95,13.44
447,7/8/2020 1:10,7.85,13.4
448,7/8/2020 1:15,7.73,13.36
449,7/8/2020 1:20,7.66,13.32
450,7/8/2020 1:25,7.56,13.28
451,7/8/2020 1:30,7.45,13.24
452,7/8/2020 1:35,7.33,13.22
453,7/8/2020 1:40,7.21,13.18
454,7/8/2020 1:45,7.1,13.14
455,7/8/2020 1:50,7.05,13.1
456,7/8/2020 1:55,6.97,13.08
457,7/8/2020 2:00,6.86,13.04
458,7/8/2020 2:05,6.82,13
459,7/8/2020 2:10,6.71,12.98
460,7/8/2020 2:15,6.63,12.94
461,7/8/2020 2:20,6.57,12.9
462,7/8/2020 2:25,6.5,12.88
463,7/8/2020 2:30,6.39,12.84
464,7/8/2020 2:35,6.31,12.82
465,7/8/2020 2:40,6.21,12.78
466,7/8/2020 2:45,6.11,12.76
467,7/8/2020 2:50,6.03,12.74
468,7/8/2020 2:55,5.95,12.7
469,7/8/2020 3:00,5.88,12.68
470,7/8/2020 3:05,5.72,12.66
471,7/8/2020 3:10,5.66,12.64
472,7/8/2020 3:15,5.43,12.62
473,7/8/2020 3:20,5.36,12.58
474,7/8/2020 3:25,5.31,12.56
475,7/8/2020 3:30,5.21,12.54
476,7/8/2020 3:35,5.17,12.52
477,7/8/2020 3:40,5.16,12.5
478,7/8/2020 3:45,5.1,12.48
479,7/8/2020 3:50,5.06,12.46
480,7/8/2020 3:55,4.98,12.44
481,7/8/2020 4:00,4.93,12.42
482,7/8/2020 4:05,4.88,12.4
483,7/8/2020 4:10,4.84,12.38
484,7/8/2020 4:15,4.78,12.36
485,7/8/2020 4:20,4.73,12.32
486,7/8/2020 4:25,4.73,12.3
487,7/8/2020 4:30,4.68,12.28
488,7/8/2020 4:35,4.66,12.26
489,7/8/2020 4:40,4.63,12.24
490,7/8/2020 4:45,4.61,12.22
491,7/8/2020 4:50,4.58,12.2
492,7/8/2020 4:55,4.55,12.18
493,7/8/2020 5:00,4.53,12.18
494,7/8/2020 5:05,4.51,12.16
495,7/8/2020 5:10,4.49,12.14
496,7/8/2020 5:15,4.48,12.12
497,7/8/2020 5:20,4.48,12.1
498,7/8/2020 5:25,4.46,12.08
499,7/8/2020 5:30,4.46,12.06
500,7/8/2020 5:35,4.43,12.06
501,7/8/2020 5:40,4.42,12.04
502,7/8/2020 5:45,4.4,12.02
503,7/8/2020 5:50,4.39,12
504,7/8/2020 5:55,4.37,12
505,7/8/2020 6:00,4.36,11.98
506,7/8/2020 6:05,4.35,11.96
507,7/8/2020 6:10,4.34,11.96
508,7/8/2020 6:15,4.31,11.96
509,7/8/2020 6:20,4.3,11.94
510,7/8/2020 6:25,4.29,11.94
511,7/8/2020 6:30,4.27,11.94
512,7/8/2020 6:35,4.25,11.94
513,7/8/2020 6:40,4.23,11.96
514,7/8/2020 6:45,4.21,11.98
515,7/8/2020 6:50,4.18,12.06
516,7/8/2020 6:55,4.13,12.3
517,7/8/2020 7:00,4.08,12.56
518,7/8/2020 7:05,4.03,12.82
519,7/8/2020 7:10,3.99,13.06
520,7/8/2020 7:15,3.95,13.26
521,7/8/2020 7:20,3.93,13.42
522,7/8/2020 7:25,3.91,13.58
523,7/8/2020 7:30,3.9,13.7
524,7/8/2020 7:35,3.89,13.82
525,7/8/2020 7:40,3.9,13.94
526,7/8/2020 7:45,3.9,14.04
527,7/8/2020 7:50,3.9,14.14
528,7/8/2020 7:55,3.91,14.24
529,7/8/2020 8:00,3.9,14.34
530,7/8/2020 8:05,3.93,14.42
531,7/8/2020 8:10,3.94,14.5
532,7/8/2020 8:15,3.97,14.56
533,7/8/2020 8:20,3.97,14.64
534,7/8/2020 8:25,3.97,14.7
535,7/8/2020 8:30,4.02,14.78
536,7/8/2020 8:35,4.07,14.86
537,7/8/2020 8:40,4.08,14.9
538,7/8/2020 8:45,4.12,14.94
539,7/8/2020 8:50,4.14,15
540,7/8/2020 8:55,4.18,15.08
541,7/8/2020 9:00,4.23,15.16
542,7/8/2020 9:05,4.27,15.22
543,7/8/2020 9:10,4.29,15.28
544,7/8/2020 9:15,4.31,15.36
545,7/8/2020 9:20,4.34,15.48
546,7/8/2020 9:25,4.36,15.66
547,7/8/2020 9:30,4.37,15.8
548,7/8/2020 9:35,4.34,15.84
549,7/8/2020 9:40,4.25,15.88
550,7/8/2020 9:45,4.28,15.94
551,7/8/2020 9:50,4.34,16.08
552,7/8/2020 9:55,4.37,16.3
553,7/8/2020 10:00,4.31,16.36
554,7/8/2020 10:05,4.34,16.32
555,7/8/2020 10:10,4.42,16.38
556,7/8/2020 10:15,4.52,16.64
557,7/8/2020 10:20,4.57,16.8
558,7/8/2020 10:25,4.8,16.96
559,7/8/2020 10:30,4.69,16.92
560,7/8/2020 10:35,4.73,16.86
561,7/8/2020 10:40,4.59,16.8
562,7/8/2020 10:45,4.88,17.04
563,7/8/2020 10:50,4.85,17.1
564,7/8/2020 10:55,5.23,17.56
565,7/8/2020 11:00,4.86,17.38
566,7/8/2020 11:05,4.81,17.3
567,7/8/2020 11:10,4.83,17.4
568,7/8/2020 11:15,4.89,17.42
569,7/8/2020 11:20,4.82,17.38
570,7/8/2020 11:25,4.93,17.28
571,7/8/2020 11:30,4.95,17.46
572,7/8/2020 11:35,5.07,17.66
573,7/8/2020 11:40,5.08,17.9
574,7/8/2020 11:45,5.18,17.58
575,7/8/2020 11:50,5.18,17.62
576,7/8/2020 11:55,5.28,17.98
577,7/8/2020 12:00,5.39,18
578,7/8/2020 12:05,5.19,18.06
579,7/8/2020 12:10,5.29,17.6
580,7/8/2020 12:15,5.28,17.5
581,7/8/2020 12:20,5.45,18.04
582,7/8/2020 12:25,5.45,18.46
583,7/8/2020 12:30,5.57,18.2
584,7/8/2020 12:35,5.57,18.1
585,7/8/2020 12:40,5.63,18.16
586,7/8/2020 12:45,5.62,18.46
587,7/8/2020 12:50,5.69,18.66
588,7/8/2020 12:55,5.85,18.48
589,7/8/2020 13:00,5.86,18.82
590,7/8/2020 13:05,5.97,18.74
591,7/8/2020 13:10,5.98,18.88
592,7/8/2020 13:15,5.83,18.74
593,7/8/2020 13:20,6.1,18.68
594,7/8/2020 13:25,5.89,19.46
595,7/8/2020 13:30,5.99,19.4
596,7/8/2020 13:35,6.1,19.58
597,7/8/2020 13:40,6.6,19.56
598,7/8/2020 13:45,6.54,19.6
599,7/8/2020 13:50,5.89,19.64
600,7/8/2020 13:55,6.15,19.8
601,7/8/2020 14:00,6.19,19.8
602,7/8/2020 14:05,6.23,20.48
603,7/8/2020 14:10,6,20.96
604,7/8/2020 14:15,5.76,20.86
605,7/8/2020 14:20,6.01,20.9
606,7/8/2020 14:25,6.12,20.92
607,7/8/2020 14:30,6.29,21.04
608,7/8/2020 14:35,6.44,21.12
609,7/8/2020 14:40,6.54,21.44
610,7/8/2020 14:45,6.63,21.2
611,7/8/2020 14:50,6.54,21.82
612,7/8/2020 14:55,6.6,21.68
613,7/8/2020 15:00,6.62,21.62
614,7/8/2020 15:05,6.79,21.42
615,7/8/2020 15:10,6.81,21.68
616,7/8/2020 15:15,7,22.06
617,7/8/2020 15:20,6.89,21.82
618,7/8/2020 15:25,6.91,22.08
619,7/8/2020 15:30,7.06,21.98
620,7/8/2020 15:35,6.61,21.84
621,7/8/2020 15:40,6.88,21.66
622,7/8/2020 15:45,7.05,21.64
623,7/8/2020 15:50,6.97,21.64
624,7/8/2020 15:55,7.18,21.72
625,7/8/2020 16:00,7.24,21.46
626,7/8/2020 16:05,7.06,21.1
627,7/8/2020 16:10,7.2,21.44
628,7/8/2020 16:15,7.38,21.64
629,7/8/2020 16:20,7.51,21.58
630,7/8/2020 16:25,7.5,21.68
631,7/8/2020 16:30,7.76,21.46
632,7/8/2020 16:35,7.93,21.16
633,7/8/2020 16:40,8.01,20.86
634,7/8/2020 16:45,8.01,20.86
635,7/8/2020 16:50,8.24,20.72
636,7/8/2020 16:55,8.15,20.92
637,7/8/2020 17:00,8.15,21
638,7/8/2020 17:05,8.2,21.1
639,7/8/2020 17:10,8.23,21.02
640,7/8/2020 17:15,8.17,21.14
641,7/8/2020 17:20,8.26,21.12
642,7/8/2020 17:25,8.33,21.04
643,7/8/2020 17:30,8.21,21.12
644,7/8/2020 17:35,8.37,21.16
645,7/8/2020 17:40,8.48,21.1
646,7/8/2020 17:45,8.58,20.82
647,7/8/2020 17:50,8.51,20.88
648,7/8/2020 17:55,8.61,20.68
649,7/8/2020 18:00,8.72,20.56
650,7/8/2020 18:05,8.64,20.66
651,7/8/2020 18:10,8.71,20.5
652,7/8/2020 18:15,8.83,20.3
653,7/8/2020 18:20,8.84,20.46
654,7/8/2020 18:25,8.84,20.24
655,7/8/2020 18:30,8.74,20.18
656,7/8/2020 18:35,8.99,20
657,7/8/2020 18:40,9.06,19.74
658,7/8/2020 18:45,9.12,19.66
659,7/8/2020 18:50,9.25,19.6
660,7/8/2020 18:55,9.17,19.54
661,7/8/2020 19:00,9.22,19.38
662,7/8/2020 19:05,9.15,19.3
663,7/8/2020 19:10,9.08,19.28
664,7/8/2020 19:15,9.18,19.26
665,7/8/2020 19:20,9.27,19.1
666,7/8/2020 19:25,9.12,19.02
