UID,date_time,DO_mg/L,temp_c
1,7/6/2020 12:00,8.31,20.6
2,7/6/2020 12:05,8.3,20.7
3,7/6/2020 12:10,8.29,20.8
4,7/6/2020 12:15,8.3,20.9
5,7/6/2020 12:20,8.3,21
6,7/6/2020 12:25,8.28,21.12
7,7/6/2020 12:30,8.27,21.24
8,7/6/2020 12:35,8.26,21.34
9,7/6/2020 12:40,8.23,21.46
10,7/6/2020 12:45,8.22,21.56
11,7/6/2020 12:50,8.21,21.68
12,7/6/2020 12:55,8.19,21.8
13,7/6/2020 13:00,8.17,21.92
14,7/6/2020 13:05,8.15,22.04
15,7/6/2020 13:10,8.08,22.18
16,7/6/2020 13:15,8.07,22.32
17,7/6/2020 13:20,8.04,22.48
18,7/6/2020 13:25,8.03,22.66
19,7/6/2020 13:30,8.01,22.86
20,7/6/2020 13:35,8.02,23.06
21,7/6/2020 13:40,7.99,23.24
22,7/6/2020 13:45,7.97,23.44
23,7/6/2020 13:50,7.94,23.64
24,7/6/2020 13:55,7.93,23.82
25,7/6/2020 14:00,7.9,24.02
26,7/6/2020 14:05,7.89,24.2
27,7/6/2020 14:10,7.86,24.4
28,7/6/2020 14:15,7.87,24.6
29,7/6/2020 14:20,7.85,24.8
30,7/6/2020 14:25,7.86,24.98
31,7/6/2020 14:30,7.86,25.14
32,7/6/2020 14:35,7.83,25.28
33,7/6/2020 14:40,7.84,25.4
34,7/6/2020 14:45,7.81,25.54
35,7/6/2020 14:50,7.75,25.58
36,7/6/2020 14:55,7.77,25.6
37,7/6/2020 15:00,7.76,25.68
38,7/6/2020 15:05,7.75,25.74
39,7/6/2020 15:10,7.73,25.82
40,7/6/2020 15:15,7.71,25.9
41,7/6/2020 15:20,7.69,25.98
42,7/6/2020 15:25,7.72,26.04
43,7/6/2020 15:30,7.73,26.04
44,7/6/2020 15:35,7.75,26.02
45,7/6/2020 15:40,7.75,26.02
46,7/6/2020 15:45,7.72,26.06
47,7/6/2020 15:50,7.72,26.1
48,7/6/2020 15:55,7.7,26.14
49,7/6/2020 16:00,7.69,26.16
50,7/6/2020 16:05,7.68,26.2
51,7/6/2020 16:10,7.66,26.24
52,7/6/2020 16:15,7.65,26.28
53,7/6/2020 16:20,7.64,26.32
54,7/6/2020 16:25,7.63,26.36
55,7/6/2020 16:30,7.62,26.4
56,7/6/2020 16:35,7.6,26.44
57,7/6/2020 16:40,7.59,26.48
58,7/6/2020 16:45,7.59,26.52
59,7/6/2020 16:50,7.57,26.56
60,7/6/2020 16:55,7.57,26.6
61,7/6/2020 17:00,7.56,26.64
62,7/6/2020 17:05,7.55,26.68
63,7/6/2020 17:10,7.54,26.72
64,7/6/2020 17:15,7.53,26.76
65,7/6/2020 17:20,7.53,26.8
66,7/6/2020 17:25,7.52,26.82
67,7/6/2020 17:30,7.51,26.86
68,7/6/2020 17:35,7.51,26.88
69,7/6/2020 17:40,7.5,26.9
70,7/6/2020 17:45,7.5,26.92
71,7/6/2020 17:50,7.49,26.94
72,7/6/2020 17:55,7.48,26.96
73,7/6/2020 18:00,7.48,26.96
74,7/6/2020 18:05,7.47,26.98
75,7/6/2020 18:10,7.47,27
76,7/6/2020 18:15,7.46,27
77,7/6/2020 18:20,7.45,27.02
78,7/6/2020 18:25,7.36,27.02
79,7/6/2020 18:30,7.39,27.02
80,7/6/2020 18:35,7.37,27.04
81,7/6/2020 18:40,7.36,27.04
82,7/6/2020 18:45,7.35,27.02
83,7/6/2020 18:50,7.3,27.02
84,7/6/2020 18:55,7.3,27
85,7/6/2020 19:00,7.28,27
86,7/6/2020 19:05,7.26,26.98
87,7/6/2020 19:10,7.24,26.98
88,7/6/2020 19:15,7.22,26.98
89,7/6/2020 19:20,7.22,26.98
90,7/6/2020 19:25,7.2,26.98
91,7/6/2020 19:30,7.17,26.98
92,7/6/2020 19:35,7.17,26.98
93,7/6/2020 19:40,7.17,26.98
94,7/6/2020 19:45,7.17,26.98
95,7/6/2020 19:50,7.17,26.98
96,7/6/2020 19:55,7.17,26.96
97,7/6/2020 20:00,7.17,26.96
98,7/6/2020 20:05,7.17,26.96
99,7/6/2020 20:10,7.17,26.94
100,7/6/2020 20:15,7.17,26.92
101,7/6/2020 20:20,7.17,26.88
102,7/6/2020 20:25,7.17,26.86
103,7/6/2020 20:30,7.17,26.82
104,7/6/2020 20:35,7.17,26.78
105,7/6/2020 20:40,7.17,26.74
106,7/6/2020 20:45,7.17,26.68
107,7/6/2020 20:50,7.16,26.64
108,7/6/2020 20:55,7.17,26.58
109,7/6/2020 21:00,7.17,26.54
110,7/6/2020 21:05,7.18,26.48
111,7/6/2020 21:10,7.18,26.42
112,7/6/2020 21:15,7.18,26.36
113,7/6/2020 21:20,7.18,26.3
114,7/6/2020 21:25,7.19,26.24
115,7/6/2020 21:30,7.19,26.18
116,7/6/2020 21:35,7.19,26.12
117,7/6/2020 21:40,7.2,26.06
118,7/6/2020 21:45,7.21,26.02
119,7/6/2020 21:50,7.21,25.96
120,7/6/2020 21:55,7.21,25.9
121,7/6/2020 22:00,7.22,25.84
122,7/6/2020 22:05,7.23,25.78
123,7/6/2020 22:10,7.23,25.72
124,7/6/2020 22:15,7.24,25.66
125,7/6/2020 22:20,7.24,25.6
126,7/6/2020 22:25,7.24,25.56
127,7/6/2020 22:30,7.25,25.5
128,7/6/2020 22:35,7.26,25.44
129,7/6/2020 22:40,7.27,25.38
130,7/6/2020 22:45,7.28,25.32
131,7/6/2020 22:50,7.28,25.26
132,7/6/2020 22:55,7.29,25.2
133,7/6/2020 23:00,7.3,25.12
134,7/6/2020 23:05,7.3,25.06
135,7/6/2020 23:10,7.31,25
136,7/6/2020 23:15,7.32,24.94
137,7/6/2020 23:20,7.33,24.88
138,7/6/2020 23:25,7.33,24.82
139,7/6/2020 23:30,7.33,24.74
140,7/6/2020 23:35,7.35,24.68
141,7/6/2020 23:40,7.36,24.62
142,7/6/2020 23:45,7.36,24.56
143,7/6/2020 23:50,7.37,24.48
144,7/6/2020 23:55,7.38,24.42
145,7/7/2020 0:00,7.39,24.36
146,7/7/2020 0:05,7.4,24.28
147,7/7/2020 0:10,7.4,24.22
148,7/7/2020 0:15,7.41,24.16
149,7/7/2020 0:20,7.42,24.08
150,7/7/2020 0:25,7.43,24.02
151,7/7/2020 0:30,7.45,23.94
152,7/7/2020 0:35,7.45,23.88
153,7/7/2020 0:40,7.45,23.8
154,7/7/2020 0:45,7.47,23.74
155,7/7/2020 0:50,7.48,23.66
156,7/7/2020 0:55,7.49,23.6
157,7/7/2020 1:00,7.49,23.52
158,7/7/2020 1:05,7.51,23.46
159,7/7/2020 1:10,7.52,23.38
160,7/7/2020 1:15,7.52,23.32
161,7/7/2020 1:20,7.53,23.24
162,7/7/2020 1:25,7.55,23.16
163,7/7/2020 1:30,7.55,23.1
164,7/7/2020 1:35,7.56,23.02
165,7/7/2020 1:40,7.57,22.94
166,7/7/2020 1:45,7.58,22.86
167,7/7/2020 1:50,7.6,22.8
168,7/7/2020 1:55,7.61,22.72
169,7/7/2020 2:00,7.61,22.64
170,7/7/2020 2:05,7.63,22.56
171,7/7/2020 2:10,7.63,22.48
172,7/7/2020 2:15,7.64,22.4
173,7/7/2020 2:20,7.66,22.32
174,7/7/2020 2:25,7.67,22.24
175,7/7/2020 2:30,7.68,22.16
176,7/7/2020 2:35,7.69,22.08
177,7/7/2020 2:40,7.7,22
178,7/7/2020 2:45,7.71,21.92
179,7/7/2020 2:50,7.73,21.84
180,7/7/2020 2:55,7.74,21.74
181,7/7/2020 3:00,7.75,21.66
182,7/7/2020 3:05,7.76,21.58
183,7/7/2020 3:10,7.77,21.5
184,7/7/2020 3:15,7.79,21.4
185,7/7/2020 3:20,7.8,21.32
186,7/7/2020 3:25,7.81,21.24
187,7/7/2020 3:30,7.82,21.14
188,7/7/2020 3:35,7.84,21.06
189,7/7/2020 3:40,7.85,20.96
190,7/7/2020 3:45,7.86,20.88
191,7/7/2020 3:50,7.87,20.78
192,7/7/2020 3:55,7.89,20.7
193,7/7/2020 4:00,7.9,20.6
194,7/7/2020 4:05,7.91,20.52
195,7/7/2020 4:10,7.93,20.42
196,7/7/2020 4:15,7.94,20.34
197,7/7/2020 4:20,7.95,20.24
198,7/7/2020 4:25,7.97,20.16
199,7/7/2020 4:30,7.99,20.06
200,7/7/2020 4:35,8,19.98
201,7/7/2020 4:40,8.01,19.88
202,7/7/2020 4:45,8.02,19.78
203,7/7/2020 4:50,8.04,19.7
204,7/7/2020 4:55,8.06,19.6
205,7/7/2020 5:00,8.07,19.52
206,7/7/2020 5:05,8.08,19.42
207,7/7/2020 5:10,8.1,19.34
208,7/7/2020 5:15,8.12,19.24
209,7/7/2020 5:20,8.13,19.16
210,7/7/2020 5:25,8.15,19.06
211,7/7/2020 5:30,8.16,18.96
212,7/7/2020 5:35,8.17,18.88
213,7/7/2020 5:40,8.19,18.78
214,7/7/2020 5:45,8.21,18.7
215,7/7/2020 5:50,8.23,18.6
216,7/7/2020 5:55,8.23,18.52
217,7/7/2020 6:00,8.25,18.42
218,7/7/2020 6:05,8.27,18.34
219,7/7/2020 6:10,8.28,18.24
220,7/7/2020 6:15,8.3,18.16
221,7/7/2020 6:20,8.31,18.06
222,7/7/2020 6:25,8.33,17.98
223,7/7/2020 6:30,8.34,17.88
224,7/7/2020 6:35,8.36,17.8
225,7/7/2020 6:40,8.37,17.7
226,7/7/2020 6:45,8.39,17.62
227,7/7/2020 6:50,8.41,17.54
228,7/7/2020 6:55,8.42,17.46
229,7/7/2020 7:00,8.44,17.36
230,7/7/2020 7:05,8.45,17.28
231,7/7/2020 7:10,8.47,17.2
232,7/7/2020 7:15,8.48,17.1
233,7/7/2020 7:20,8.5,17.02
234,7/7/2020 7:25,8.52,16.94
235,7/7/2020 7:30,8.53,16.84
236,7/7/2020 7:35,8.54,16.76
237,7/7/2020 7:40,8.56,16.68
238,7/7/2020 7:45,8.58,16.58
239,7/7/2020 7:50,8.6,16.5
240,7/7/2020 7:55,8.61,16.4
241,7/7/2020 8:00,8.63,16.32
242,7/7/2020 8:05,8.65,16.24
243,7/7/2020 8:10,8.66,16.16
244,7/7/2020 8:15,8.68,16.08
245,7/7/2020 8:20,8.69,16
246,7/7/2020 8:25,8.7,15.94
247,7/7/2020 8:30,8.72,15.88
248,7/7/2020 8:35,8.74,15.82
249,7/7/2020 8:40,8.76,15.8
250,7/7/2020 8:45,8.78,15.76
251,7/7/2020 8:50,8.8,15.76
252,7/7/2020 8:55,8.84,15.76
253,7/7/2020 9:00,8.87,15.76
254,7/7/2020 9:05,8.9,15.76
255,7/7/2020 9:10,8.91,15.8
256,7/7/2020 9:15,8.93,15.84
257,7/7/2020 9:20,8.95,15.88
258,7/7/2020 9:25,8.97,15.94
259,7/7/2020 9:30,8.88,16.04
260,7/7/2020 9:35,8.83,16.16
261,7/7/2020 9:40,8.89,16.26
262,7/7/2020 9:45,8.89,16.34
263,7/7/2020 9:50,8.88,16.42
264,7/7/2020 9:55,8.88,16.5
265,7/7/2020 10:00,8.87,16.56
266,7/7/2020 10:05,8.88,16.64
267,7/7/2020 10:10,8.86,16.72
268,7/7/2020 10:15,8.85,16.78
269,7/7/2020 10:20,8.85,16.84
270,7/7/2020 10:25,8.84,16.92
271,7/7/2020 10:30,8.83,17
272,7/7/2020 10:35,8.83,17.1
273,7/7/2020 10:40,8.84,17.18
274,7/7/2020 10:45,8.9,17.32
275,7/7/2020 10:50,8.91,17.54
276,7/7/2020 10:55,8.89,17.82
277,7/7/2020 11:00,8.85,18.14
278,7/7/2020 11:05,8.8,18.44
279,7/7/2020 11:10,8.75,18.74
280,7/7/2020 11:15,8.7,19
281,7/7/2020 11:20,8.66,19.24
282,7/7/2020 11:25,8.61,19.46
283,7/7/2020 11:30,8.57,19.64
284,7/7/2020 11:35,8.53,19.84
285,7/7/2020 11:40,8.49,19.98
286,7/7/2020 11:45,8.45,20.12
287,7/7/2020 11:50,8.42,20.26
288,7/7/2020 11:55,8.4,20.38
289,7/7/2020 12:00,8.37,20.48
290,7/7/2020 12:05,8.34,20.58
291,7/7/2020 12:10,8.32,20.68
292,7/7/2020 12:15,8.3,20.76
293,7/7/2020 12:20,8.27,20.84
294,7/7/2020 12:25,8.26,20.9
295,7/7/2020 12:30,8.24,20.98
296,7/7/2020 12:35,8.23,21.04
297,7/7/2020 12:40,8.21,21.1
298,7/7/2020 12:45,8.19,21.16
299,7/7/2020 12:50,8.18,21.22
300,7/7/2020 12:55,8.16,21.28
301,7/7/2020 13:00,8.15,21.36
302,7/7/2020 13:05,8.13,21.44
303,7/7/2020 13:10,8.1,21.54
304,7/7/2020 13:15,8.09,21.64
305,7/7/2020 13:20,8.07,21.74
306,7/7/2020 13:25,8.05,21.86
307,7/7/2020 13:30,8.02,22
308,7/7/2020 13:35,8,22.14
309,7/7/2020 13:40,7.97,22.3
310,7/7/2020 13:45,7.95,22.46
311,7/7/2020 13:50,7.92,22.62
312,7/7/2020 13:55,7.89,22.8
313,7/7/2020 14:00,7.86,23
314,7/7/2020 14:05,7.83,23.18
315,7/7/2020 14:10,7.8,23.38
316,7/7/2020 14:15,7.77,23.6
317,7/7/2020 14:20,7.74,23.82
318,7/7/2020 14:25,7.71,24.04
319,7/7/2020 14:30,7.68,24.26
320,7/7/2020 14:35,7.65,24.48
321,7/7/2020 14:40,7.62,24.72
322,7/7/2020 14:45,7.59,24.96
323,7/7/2020 14:50,7.56,25.22
324,7/7/2020 14:55,7.53,25.46
325,7/7/2020 15:00,7.49,25.72
326,7/7/2020 15:05,7.46,25.98
327,7/7/2020 15:10,7.43,26.24
328,7/7/2020 15:15,7.4,26.52
329,7/7/2020 15:20,7.37,26.78
330,7/7/2020 15:25,7.34,27.06
331,7/7/2020 15:30,7.3,27.34
332,7/7/2020 15:35,7.27,27.6
333,7/7/2020 15:40,7.24,27.88
334,7/7/2020 15:45,7.21,28.14
335,7/7/2020 15:50,7.18,28.42
336,7/7/2020 15:55,7.15,28.7
337,7/7/2020 16:00,7.12,28.96
338,7/7/2020 16:05,7.09,29.22
339,7/7/2020 16:10,7.06,29.48
340,7/7/2020 16:15,7.03,29.74
341,7/7/2020 16:20,7,30
342,7/7/2020 16:25,6.97,30.26
343,7/7/2020 16:30,6.95,30.5
344,7/7/2020 16:35,6.93,30.72
345,7/7/2020 16:40,6.92,30.86
346,7/7/2020 16:45,6.9,31
347,7/7/2020 16:50,6.88,31.14
348,7/7/2020 16:55,6.87,31.24
349,7/7/2020 17:00,6.85,31.32
350,7/7/2020 17:05,6.84,31.38
351,7/7/2020 17:10,6.84,31.42
352,7/7/2020 17:15,6.82,31.52
353,7/7/2020 17:20,6.78,31.6
354,7/7/2020 17:25,6.76,31.64
355,7/7/2020 17:30,6.75,31.66
356,7/7/2020 17:35,6.74,31.68
357,7/7/2020 17:40,6.74,31.68
358,7/7/2020 17:45,6.73,31.68
359,7/7/2020 17:50,6.72,31.66
360,7/7/2020 17:55,6.72,31.64
361,7/7/2020 18:00,6.7,31.64
362,7/7/2020 18:05,6.69,31.62
363,7/7/2020 18:10,6.65,31.6
364,7/7/2020 18:15,6.67,31.58
365,7/7/2020 18:20,6.67,31.54
366,7/7/2020 18:25,6.67,31.52
367,7/7/2020 18:30,6.67,31.5
368,7/7/2020 18:35,6.68,31.44
369,7/7/2020 18:40,6.68,31.4
370,7/7/2020 18:45,6.68,31.36
371,7/7/2020 18:50,6.69,31.3
372,7/7/2020 18:55,6.69,31.26
373,7/7/2020 19:00,6.69,31.2
374,7/7/2020 19:05,6.7,31.16
375,7/7/2020 19:10,6.7,31.1
376,7/7/2020 19:15,6.71,31.04
377,7/7/2020 19:20,6.71,30.98
378,7/7/2020 19:25,6.71,30.92
379,7/7/2020 19:30,6.72,30.86
380,7/7/2020 19:35,6.72,30.8
381,7/7/2020 19:40,6.73,30.74
382,7/7/2020 19:45,6.73,30.68
383,7/7/2020 19:50,6.74,30.62
384,7/7/2020 19:55,6.74,30.58
385,7/7/2020 20:00,6.75,30.52
386,7/7/2020 20:05,6.76,30.46
387,7/7/2020 20:10,6.76,30.42
388,7/7/2020 20:15,6.77,30.36
389,7/7/2020 20:20,6.77,30.32
390,7/7/2020 20:25,6.78,30.26
391,7/7/2020 20:30,6.79,30.22
392,7/7/2020 20:35,6.79,30.16
393,7/7/2020 20:40,6.79,30.12
394,7/7/2020 20:45,6.8,30.06
395,7/7/2020 20:50,6.81,30.02
396,7/7/2020 20:55,6.82,29.96
397,7/7/2020 21:00,6.82,29.92
398,7/7/2020 21:05,6.83,29.86
399,7/7/2020 21:10,6.84,29.82
400,7/7/2020 21:15,6.84,29.76
401,7/7/2020 21:20,6.84,29.72
402,7/7/2020 21:25,6.85,29.66
403,7/7/2020 21:30,6.86,29.62
404,7/7/2020 21:35,6.87,29.56
405,7/7/2020 21:40,6.87,29.52
406,7/7/2020 21:45,6.87,29.46
407,7/7/2020 21:50,6.88,29.4
408,7/7/2020 21:55,6.88,29.34
409,7/7/2020 22:00,6.89,29.3
410,7/7/2020 22:05,6.9,29.24
411,7/7/2020 22:10,6.91,29.18
412,7/7/2020 22:15,6.91,29.12
413,7/7/2020 22:20,6.92,29.06
414,7/7/2020 22:25,6.93,29
415,7/7/2020 22:30,6.93,28.92
416,7/7/2020 22:35,6.94,28.86
417,7/7/2020 22:40,6.95,28.8
418,7/7/2020 22:45,6.96,28.72
419,7/7/2020 22:50,6.96,28.66
420,7/7/2020 22:55,6.97,28.6
421,7/7/2020 23:00,6.98,28.52
422,7/7/2020 23:05,6.98,28.44
423,7/7/2020 23:10,6.99,28.36
424,7/7/2020 23:15,7,28.3
425,7/7/2020 23:20,7.01,28.22
426,7/7/2020 23:25,7.03,28.14
427,7/7/2020 23:30,7.03,28.06
428,7/7/2020 23:35,7.04,27.98
429,7/7/2020 23:40,7.05,27.88
430,7/7/2020 23:45,7.06,27.8
431,7/7/2020 23:50,7.07,27.72
432,7/7/2020 23:55,7.09,27.62
433,7/8/2020 0:00,7.09,27.54
434,7/8/2020 0:05,7.1,27.44
435,7/8/2020 0:10,7.11,27.36
436,7/8/2020 0:15,7.12,27.26
437,7/8/2020 0:20,7.14,27.16
438,7/8/2020 0:25,7.15,27.08
439,7/8/2020 0:30,7.16,26.98
440,7/8/2020 0:35,7.17,26.88
441,7/8/2020 0:40,7.18,26.78
442,7/8/2020 0:45,7.19,26.68
443,7/8/2020 0:50,7.2,26.58
444,7/8/2020 0:55,7.22,26.48
445,7/8/2020 1:00,7.23,26.38
446,7/8/2020 1:05,7.24,26.28
447,7/8/2020 1:10,7.26,26.18
448,7/8/2020 1:15,7.27,26.08
449,7/8/2020 1:20,7.28,25.96
450,7/8/2020 1:25,7.3,25.86
451,7/8/2020 1:30,7.31,25.76
452,7/8/2020 1:35,7.32,25.66
453,7/8/2020 1:40,7.34,25.56
454,7/8/2020 1:45,7.35,25.44
455,7/8/2020 1:50,7.37,25.34
456,7/8/2020 1:55,7.38,25.24
457,7/8/2020 2:00,7.4,25.12
458,7/8/2020 2:05,7.41,25.02
459,7/8/2020 2:10,7.43,24.9
460,7/8/2020 2:15,7.44,24.8
461,7/8/2020 2:20,7.46,24.7
462,7/8/2020 2:25,7.47,24.58
463,7/8/2020 2:30,7.48,24.48
464,7/8/2020 2:35,7.5,24.36
465,7/8/2020 2:40,7.52,24.26
466,7/8/2020 2:45,7.53,24.14
467,7/8/2020 2:50,7.55,24.04
468,7/8/2020 2:55,7.56,23.92
469,7/8/2020 3:00,7.58,23.82
470,7/8/2020 3:05,7.59,23.7
471,7/8/2020 3:10,7.61,23.6
472,7/8/2020 3:15,7.63,23.48
473,7/8/2020 3:20,7.64,23.36
474,7/8/2020 3:25,7.66,23.26
475,7/8/2020 3:30,7.68,23.14
476,7/8/2020 3:35,7.69,23.04
477,7/8/2020 3:40,7.7,22.92
478,7/8/2020 3:45,7.73,22.82
479,7/8/2020 3:50,7.74,22.7
480,7/8/2020 3:55,7.75,22.6
481,7/8/2020 4:00,7.78,22.48
482,7/8/2020 4:05,7.79,22.38
483,7/8/2020 4:10,7.81,22.26
484,7/8/2020 4:15,7.83,22.16
485,7/8/2020 4:20,7.85,22.04
486,7/8/2020 4:25,7.86,21.94
487,7/8/2020 4:30,7.87,21.82
488,7/8/2020 4:35,7.89,21.72
489,7/8/2020 4:40,7.91,21.6
490,7/8/2020 4:45,7.93,21.5
491,7/8/2020 4:50,7.95,21.38
492,7/8/2020 4:55,7.96,21.28
493,7/8/2020 5:00,7.98,21.16
494,7/8/2020 5:05,7.99,21.06
495,7/8/2020 5:10,8.01,20.94
496,7/8/2020 5:15,8.03,20.84
497,7/8/2020 5:20,8.05,20.72
498,7/8/2020 5:25,8.07,20.62
499,7/8/2020 5:30,8.08,20.5
500,7/8/2020 5:35,8.1,20.4
501,7/8/2020 5:40,8.12,20.3
502,7/8/2020 5:45,8.14,20.18
503,7/8/2020 5:50,8.16,20.08
504,7/8/2020 5:55,8.17,19.98
505,7/8/2020 6:00,8.19,19.86
506,7/8/2020 6:05,8.21,19.76
507,7/8/2020 6:10,8.23,19.64
508,7/8/2020 6:15,8.24,19.54
509,7/8/2020 6:20,8.26,19.44
510,7/8/2020 6:25,8.28,19.34
511,7/8/2020 6:30,8.3,19.22
512,7/8/2020 6:35,8.32,19.12
513,7/8/2020 6:40,8.33,19.02
514,7/8/2020 6:45,8.35,18.92
515,7/8/2020 6:50,8.37,18.82
516,7/8/2020 6:55,8.39,18.7
517,7/8/2020 7:00,8.4,18.6
518,7/8/2020 7:05,8.42,18.5
519,7/8/2020 7:10,8.44,18.4
520,7/8/2020 7:15,8.46,18.3
521,7/8/2020 7:20,8.48,18.2
522,7/8/2020 7:25,8.5,18.1
523,7/8/2020 7:30,8.51,18
524,7/8/2020 7:35,8.53,17.9
525,7/8/2020 7:40,8.54,17.8
526,7/8/2020 7:45,8.56,17.72
527,7/8/2020 7:50,8.58,17.62
528,7/8/2020 7:55,8.59,17.52
529,7/8/2020 8:00,8.61,17.42
530,7/8/2020 8:05,8.63,17.34
531,7/8/2020 8:10,8.65,17.24
532,7/8/2020 8:15,8.66,17.14
533,7/8/2020 8:20,8.68,17.06
534,7/8/2020 8:25,8.7,16.98
535,7/8/2020 8:30,8.71,16.88
536,7/8/2020 8:35,8.73,16.8
537,7/8/2020 8:40,8.75,16.72
538,7/8/2020 8:45,8.76,16.64
539,7/8/2020 8:50,8.77,16.54
540,7/8/2020 8:55,8.79,16.48
541,7/8/2020 9:00,8.81,16.4
542,7/8/2020 9:05,8.82,16.32
543,7/8/2020 9:10,8.84,16.26
544,7/8/2020 9:15,8.85,16.2
545,7/8/2020 9:20,8.87,16.14
546,7/8/2020 9:25,8.87,16.08
547,7/8/2020 9:30,8.89,16.02
548,7/8/2020 9:35,8.9,15.98
549,7/8/2020 9:40,8.91,15.94
550,7/8/2020 9:45,8.93,15.9
551,7/8/2020 9:50,8.94,15.88
552,7/8/2020 9:55,8.95,15.86
553,7/8/2020 10:00,8.95,15.84
554,7/8/2020 10:05,8.96,15.84
555,7/8/2020 10:10,8.97,15.84
556,7/8/2020 10:15,8.98,15.84
557,7/8/2020 10:20,8.98,15.86
558,7/8/2020 10:25,8.98,15.88
559,7/8/2020 10:30,8.99,15.9
560,7/8/2020 10:35,8.99,15.94
561,7/8/2020 10:40,8.99,16
562,7/8/2020 10:45,8.99,16.04
563,7/8/2020 10:50,8.99,16.1
564,7/8/2020 10:55,8.99,16.16
565,7/8/2020 11:00,8.98,16.24
566,7/8/2020 11:05,8.97,16.32
567,7/8/2020 11:10,8.96,16.4
568,7/8/2020 11:15,8.95,16.5
569,7/8/2020 11:20,8.93,16.6
570,7/8/2020 11:25,8.93,16.7
571,7/8/2020 11:30,8.91,16.82
572,7/8/2020 11:35,8.89,16.96
573,7/8/2020 11:40,8.88,17.08
574,7/8/2020 11:45,8.86,17.22
575,7/8/2020 11:50,8.84,17.38
576,7/8/2020 11:55,8.83,17.52
577,7/8/2020 12:00,8.81,17.68
578,7/8/2020 12:05,8.78,17.84
579,7/8/2020 12:10,8.76,18.02
580,7/8/2020 12:15,8.74,18.2
581,7/8/2020 12:20,8.71,18.38
582,7/8/2020 12:25,8.69,18.56
583,7/8/2020 12:30,8.66,18.74
584,7/8/2020 12:35,8.63,18.92
585,7/8/2020 12:40,8.61,19.1
586,7/8/2020 12:45,8.58,19.26
587,7/8/2020 12:50,8.55,19.46
588,7/8/2020 12:55,8.52,19.64
589,7/8/2020 13:00,8.46,19.78
590,7/8/2020 13:05,8.43,19.92
591,7/8/2020 13:10,8.4,20.08
592,7/8/2020 13:15,8.38,20.22
593,7/8/2020 13:20,8.37,20.34
594,7/8/2020 13:25,8.35,20.46
595,7/8/2020 13:30,8.32,20.6
596,7/8/2020 13:35,8.3,20.72
597,7/8/2020 13:40,8.27,20.84
598,7/8/2020 13:45,8.25,21
599,7/8/2020 13:50,8.21,21.14
600,7/8/2020 13:55,8.17,21.32
601,7/8/2020 14:00,8.15,21.48
602,7/8/2020 14:05,8.11,21.62
603,7/8/2020 14:10,8.09,21.78
604,7/8/2020 14:15,8.06,21.92
605,7/8/2020 14:20,8.03,22.08
606,7/8/2020 14:25,8.01,22.24
607,7/8/2020 14:30,7.97,22.4
608,7/8/2020 14:35,7.96,22.56
609,7/8/2020 14:40,7.93,22.72
610,7/8/2020 14:45,7.9,22.88
611,7/8/2020 14:50,7.88,23.04
612,7/8/2020 14:55,7.85,23.22
613,7/8/2020 15:00,7.83,23.38
614,7/8/2020 15:05,7.8,23.56
615,7/8/2020 15:10,7.78,23.74
616,7/8/2020 15:15,7.76,23.92
617,7/8/2020 15:20,7.73,24.08
618,7/8/2020 15:25,7.71,24.28
619,7/8/2020 15:30,7.68,24.46
620,7/8/2020 15:35,7.66,24.64
621,7/8/2020 15:40,7.63,24.84
622,7/8/2020 15:45,7.61,25.02
623,7/8/2020 15:50,7.59,25.22
624,7/8/2020 15:55,7.57,25.4
625,7/8/2020 16:00,7.54,25.6
626,7/8/2020 16:05,7.52,25.78
627,7/8/2020 16:10,7.46,25.96
628,7/8/2020 16:15,7.35,26.16
629,7/8/2020 16:20,7.28,26.36
630,7/8/2020 16:25,7.24,26.56
631,7/8/2020 16:30,7.21,26.76
632,7/8/2020 16:35,7.18,26.92
633,7/8/2020 16:40,7.15,27.06
634,7/8/2020 16:45,7.13,27.22
635,7/8/2020 16:50,7.1,27.36
636,7/8/2020 16:55,7.08,27.48
637,7/8/2020 17:00,7.06,27.62
638,7/8/2020 17:05,7.04,27.74
639,7/8/2020 17:10,7.01,27.88
640,7/8/2020 17:15,7,28
641,7/8/2020 17:20,6.98,28.1
642,7/8/2020 17:25,6.96,28.22
643,7/8/2020 17:30,6.94,28.34
644,7/8/2020 17:35,6.92,28.44
645,7/8/2020 17:40,6.91,28.56
646,7/8/2020 17:45,6.89,28.66
647,7/8/2020 17:50,6.87,28.76
648,7/8/2020 17:55,6.85,28.86
649,7/8/2020 18:00,6.83,28.96
650,7/8/2020 18:05,6.82,29.06
651,7/8/2020 18:10,6.79,29.16
652,7/8/2020 18:15,6.78,29.26
653,7/8/2020 18:20,6.77,29.36
654,7/8/2020 18:25,6.76,29.46
655,7/8/2020 18:30,6.77,29.56
656,7/8/2020 18:35,6.84,29.66
657,7/8/2020 18:40,6.83,29.78
658,7/8/2020 18:45,6.85,29.88
659,7/8/2020 18:50,6.83,29.98
660,7/8/2020 18:55,6.81,30.06
661,7/8/2020 19:00,6.81,30.14
662,7/8/2020 19:05,6.8,30.22
663,7/8/2020 19:10,6.75,30.28
664,7/8/2020 19:15,6.75,30.36
665,7/8/2020 19:20,6.74,30.44
666,7/8/2020 19:25,6.73,30.5
667,7/8/2020 19:30,6.72,30.56
668,7/8/2020 19:35,6.71,30.62
