UID,date_time,DO_mg/L,temp_c
102,7/6/2020 20:25,7.61,26.28
103,7/6/2020 20:30,7.61,26.26
104,7/6/2020 20:35,7.61,26.24
105,7/6/2020 20:40,7.61,26.2
106,7/6/2020 20:45,7.61,26.18
107,7/6/2020 20:50,7.61,26.16
108,7/6/2020 20:55,7.6,26.12
109,7/6/2020 21:00,7.61,26.08
110,7/6/2020 21:05,7.61,26.04
111,7/6/2020 21:10,7.61,26
112,7/6/2020 21:15,7.61,25.96
113,7/6/2020 21:20,7.62,25.92
114,7/6/2020 21:25,7.61,25.88
115,7/6/2020 21:30,7.61,25.86
116,7/6/2020 21:35,7.61,25.82
117,7/6/2020 21:40,7.62,25.78
118,7/6/2020 21:45,7.62,25.74
119,7/6/2020 21:50,7.62,25.72
120,7/6/2020 21:55,7.62,25.68
121,7/6/2020 22:00,7.63,25.64
122,7/6/2020 22:05,7.63,25.6
123,7/6/2020 22:10,7.63,25.56
124,7/6/2020 22:15,7.63,25.52
125,7/6/2020 22:20,7.64,25.48
126,7/6/2020 22:25,7.64,25.44
127,7/6/2020 22:30,7.65,25.4
128,7/6/2020 22:35,7.65,25.36
129,7/6/2020 22:40,7.66,25.32
130,7/6/2020 22:45,7.66,25.28
131,7/6/2020 22:50,7.67,25.22
132,7/6/2020 22:55,7.67,25.18
133,7/6/2020 23:00,7.68,25.12
134,7/6/2020 23:05,7.69,25.08
135,7/6/2020 23:10,7.69,25.02
136,7/6/2020 23:15,7.7,24.98
137,7/6/2020 23:20,7.71,24.92
138,7/6/2020 23:25,7.71,24.88
139,7/6/2020 23:30,7.72,24.82
140,7/6/2020 23:35,7.73,24.76
141,7/6/2020 23:40,7.73,24.7
142,7/6/2020 23:45,7.74,24.64
143,7/6/2020 23:50,7.75,24.58
144,7/6/2020 23:55,7.76,24.52
145,7/7/2020 0:00,7.76,24.46
146,7/7/2020 0:05,7.77,24.4
147,7/7/2020 0:10,7.78,24.34
148,7/7/2020 0:15,7.79,24.28
149,7/7/2020 0:20,7.8,24.22
150,7/7/2020 0:25,7.81,24.16
151,7/7/2020 0:30,7.81,24.08
152,7/7/2020 0:35,7.82,24.02
153,7/7/2020 0:40,7.85,23.96
154,7/7/2020 0:45,7.85,23.88
155,7/7/2020 0:50,7.86,23.82
156,7/7/2020 0:55,7.87,23.76
157,7/7/2020 1:00,7.88,23.68
158,7/7/2020 1:05,7.89,23.62
159,7/7/2020 1:10,7.9,23.54
160,7/7/2020 1:15,7.91,23.46
161,7/7/2020 1:20,7.92,23.4
162,7/7/2020 1:25,7.93,23.32
163,7/7/2020 1:30,7.94,23.24
164,7/7/2020 1:35,7.95,23.16
165,7/7/2020 1:40,7.96,23.08
166,7/7/2020 1:45,7.97,23.02
167,7/7/2020 1:50,7.99,22.94
168,7/7/2020 1:55,7.99,22.86
169,7/7/2020 2:00,8,22.78
170,7/7/2020 2:05,8.02,22.7
171,7/7/2020 2:10,8.03,22.62
172,7/7/2020 2:15,8.04,22.52
173,7/7/2020 2:20,8.05,22.44
174,7/7/2020 2:25,8.07,22.36
175,7/7/2020 2:30,8.08,22.28
176,7/7/2020 2:35,8.1,22.18
177,7/7/2020 2:40,8.1,22.1
178,7/7/2020 2:45,8.13,22.02
179,7/7/2020 2:50,8.14,21.92
180,7/7/2020 2:55,8.15,21.84
181,7/7/2020 3:00,8.16,21.74
182,7/7/2020 3:05,8.18,21.66
183,7/7/2020 3:10,8.19,21.58
184,7/7/2020 3:15,8.2,21.48
185,7/7/2020 3:20,8.22,21.38
186,7/7/2020 3:25,8.24,21.3
187,7/7/2020 3:30,8.24,21.2
188,7/7/2020 3:35,8.27,21.12
189,7/7/2020 3:40,8.28,21.02
190,7/7/2020 3:45,8.29,20.92
191,7/7/2020 3:50,8.31,20.84
192,7/7/2020 3:55,8.32,20.74
193,7/7/2020 4:00,8.34,20.64
194,7/7/2020 4:05,8.35,20.56
195,7/7/2020 4:10,8.37,20.46
196,7/7/2020 4:15,8.38,20.36
197,7/7/2020 4:20,8.42,20.28
198,7/7/2020 4:25,8.42,20.18
199,7/7/2020 4:30,8.44,20.08
200,7/7/2020 4:35,8.45,19.98
201,7/7/2020 4:40,8.47,19.9
202,7/7/2020 4:45,8.49,19.8
203,7/7/2020 4:50,8.5,19.7
204,7/7/2020 4:55,8.52,19.6
205,7/7/2020 5:00,8.54,19.52
206,7/7/2020 5:05,8.55,19.42
207,7/7/2020 5:10,8.57,19.32
208,7/7/2020 5:15,8.58,19.24
209,7/7/2020 5:20,8.6,19.14
210,7/7/2020 5:25,8.62,19.04
211,7/7/2020 5:30,8.63,18.94
212,7/7/2020 5:35,8.65,18.86
213,7/7/2020 5:40,8.66,18.76
214,7/7/2020 5:45,8.68,18.66
215,7/7/2020 5:50,8.71,18.58
216,7/7/2020 5:55,8.72,18.48
217,7/7/2020 6:00,8.74,18.38
218,7/7/2020 6:05,8.76,18.3
219,7/7/2020 6:10,8.77,18.2
220,7/7/2020 6:15,8.79,18.1
221,7/7/2020 6:20,8.81,18.02
222,7/7/2020 6:25,8.82,17.92
223,7/7/2020 6:30,8.84,17.84
224,7/7/2020 6:35,8.85,17.74
225,7/7/2020 6:40,8.87,17.66
226,7/7/2020 6:45,8.89,17.56
227,7/7/2020 6:50,8.91,17.46
228,7/7/2020 6:55,8.92,17.38
229,7/7/2020 7:00,8.94,17.3
230,7/7/2020 7:05,8.96,17.2
231,7/7/2020 7:10,8.97,17.1
232,7/7/2020 7:15,9,17.02
233,7/7/2020 7:20,9.01,16.92
234,7/7/2020 7:25,9.03,16.82
235,7/7/2020 7:30,9.05,16.74
236,7/7/2020 7:35,9.06,16.66
237,7/7/2020 7:40,9.08,16.56
238,7/7/2020 7:45,9.1,16.48
239,7/7/2020 7:50,9.12,16.4
240,7/7/2020 7:55,9.13,16.32
241,7/7/2020 8:00,9.14,16.24
242,7/7/2020 8:05,9.16,16.16
243,7/7/2020 8:10,9.17,16.08
244,7/7/2020 8:15,9.19,16.02
245,7/7/2020 8:20,9.19,15.96
246,7/7/2020 8:25,9.2,15.9
247,7/7/2020 8:30,9.22,15.86
248,7/7/2020 8:35,9.23,15.84
249,7/7/2020 8:40,9.24,15.82
250,7/7/2020 8:45,9.25,15.82
251,7/7/2020 8:50,9.26,15.82
252,7/7/2020 8:55,9.3,15.82
253,7/7/2020 9:00,9.32,15.82
254,7/7/2020 9:05,9.36,15.82
255,7/7/2020 9:10,9.37,15.82
256,7/7/2020 9:15,9.39,15.82
257,7/7/2020 9:20,9.41,15.84
258,7/7/2020 9:25,9.42,15.84
259,7/7/2020 9:30,9.35,15.86
260,7/7/2020 9:35,9.34,15.88
261,7/7/2020 9:40,9.4,15.92
262,7/7/2020 9:45,9.4,15.94
263,7/7/2020 9:50,9.4,15.96
264,7/7/2020 9:55,9.4,16
265,7/7/2020 10:00,9.4,16.04
266,7/7/2020 10:05,9.41,16.06
267,7/7/2020 10:10,9.4,16.1
268,7/7/2020 10:15,9.4,16.14
269,7/7/2020 10:20,9.39,16.18
270,7/7/2020 10:25,9.39,16.24
271,7/7/2020 10:30,9.38,16.3
272,7/7/2020 10:35,9.39,16.36
273,7/7/2020 10:40,8.61,21.46
274,7/7/2020 10:45,8.38,24.62
275,7/7/2020 10:50,8.5,24.78
276,7/7/2020 10:55,8.62,23.9
277,7/7/2020 11:00,8.64,23.34
278,7/7/2020 11:05,8.63,22.92
279,7/7/2020 11:10,8.63,22.58
280,7/7/2020 11:15,8.63,22.3
281,7/7/2020 11:20,8.63,22.06
282,7/7/2020 11:25,8.63,21.84
283,7/7/2020 11:30,8.64,21.66
284,7/7/2020 11:35,8.64,21.52
285,7/7/2020 11:40,8.64,21.38
286,7/7/2020 11:45,8.65,21.26
287,7/7/2020 11:50,8.65,21.16
288,7/7/2020 11:55,8.65,21.06
289,7/7/2020 12:00,8.66,21
290,7/7/2020 12:05,8.66,20.92
291,7/7/2020 12:10,8.66,20.88
292,7/7/2020 12:15,8.66,20.82
293,7/7/2020 12:20,8.66,20.78
294,7/7/2020 12:25,8.66,20.76
295,7/7/2020 12:30,8.65,20.72
296,7/7/2020 12:35,8.66,20.72
297,7/7/2020 12:40,8.65,20.7
298,7/7/2020 12:45,8.65,20.68
299,7/7/2020 12:50,8.64,20.68
300,7/7/2020 12:55,8.65,20.68
301,7/7/2020 13:00,8.64,20.68
302,7/7/2020 13:05,8.64,20.68
303,7/7/2020 13:10,8.63,20.7
304,7/7/2020 13:15,8.62,20.72
305,7/7/2020 13:20,8.62,20.76
306,7/7/2020 13:25,8.61,20.78
307,7/7/2020 13:30,8.6,20.82
308,7/7/2020 13:35,8.59,20.88
309,7/7/2020 13:40,8.58,20.92
310,7/7/2020 13:45,8.56,20.98
311,7/7/2020 13:50,8.55,21.06
312,7/7/2020 13:55,8.54,21.12
313,7/7/2020 14:00,8.52,21.2
314,7/7/2020 14:05,8.51,21.3
315,7/7/2020 14:10,8.49,21.38
316,7/7/2020 14:15,8.48,21.48
317,7/7/2020 14:20,8.46,21.58
318,7/7/2020 14:25,8.43,21.68
319,7/7/2020 14:30,8.43,21.8
320,7/7/2020 14:35,8.39,21.9
321,7/7/2020 14:40,8.38,22.02
322,7/7/2020 14:45,8.35,22.14
323,7/7/2020 14:50,8.33,22.28
324,7/7/2020 14:55,8.31,22.42
325,7/7/2020 15:00,8.29,22.54
326,7/7/2020 15:05,8.27,22.68
327,7/7/2020 15:10,8.25,22.84
328,7/7/2020 15:15,8.23,22.98
329,7/7/2020 15:20,8.2,23.14
330,7/7/2020 15:25,8.18,23.28
331,7/7/2020 15:30,8.16,23.44
332,7/7/2020 15:35,8.13,23.6
333,7/7/2020 15:40,8.1,23.76
334,7/7/2020 15:45,8.07,23.92
335,7/7/2020 15:50,8.05,24.1
336,7/7/2020 15:55,8.03,24.26
337,7/7/2020 16:00,8.01,24.42
338,7/7/2020 16:05,7.99,24.6
339,7/7/2020 16:10,7.96,24.76
340,7/7/2020 16:15,7.94,24.92
341,7/7/2020 16:20,7.92,25.1
342,7/7/2020 16:25,7.89,25.26
343,7/7/2020 16:30,7.87,25.42
344,7/7/2020 16:35,7.85,25.58
345,7/7/2020 16:40,7.84,25.72
346,7/7/2020 16:45,7.81,25.86
347,7/7/2020 16:50,7.79,25.98
348,7/7/2020 16:55,7.78,26.1
349,7/7/2020 17:00,7.77,26.2
350,7/7/2020 17:05,7.75,26.3
351,7/7/2020 17:10,7.76,26.38
352,7/7/2020 17:15,7.75,26.46
353,7/7/2020 17:20,7.72,26.54
354,7/7/2020 17:25,7.69,26.62
355,7/7/2020 17:30,7.68,26.7
356,7/7/2020 17:35,7.67,26.76
357,7/7/2020 17:40,7.66,26.82
358,7/7/2020 17:45,7.64,26.88
359,7/7/2020 17:50,7.63,26.94
360,7/7/2020 17:55,7.61,27
361,7/7/2020 18:00,7.59,27.06
362,7/7/2020 18:05,7.57,27.12
363,7/7/2020 18:10,7.52,27.16
364,7/7/2020 18:15,7.52,27.22
365,7/7/2020 18:20,7.51,27.26
366,7/7/2020 18:25,7.5,27.3
367,7/7/2020 18:30,7.5,27.34
368,7/7/2020 18:35,7.5,27.4
369,7/7/2020 18:40,7.49,27.42
370,7/7/2020 18:45,7.49,27.46
371,7/7/2020 18:50,7.49,27.48
372,7/7/2020 18:55,7.48,27.5
373,7/7/2020 19:00,7.47,27.52
374,7/7/2020 19:05,7.47,27.52
375,7/7/2020 19:10,7.47,27.54
376,7/7/2020 19:15,7.47,27.54
377,7/7/2020 19:20,7.47,27.54
378,7/7/2020 19:25,7.47,27.54
379,7/7/2020 19:30,7.47,27.54
380,7/7/2020 19:35,7.46,27.54
381,7/7/2020 19:40,7.46,27.56
382,7/7/2020 19:45,7.45,27.56
383,7/7/2020 19:50,7.46,27.58
384,7/7/2020 19:55,7.45,27.58
385,7/7/2020 20:00,7.45,27.6
386,7/7/2020 20:05,7.44,27.6
387,7/7/2020 20:10,7.44,27.62
388,7/7/2020 20:15,7.44,27.62
389,7/7/2020 20:20,7.44,27.64
390,7/7/2020 20:25,7.44,27.66
391,7/7/2020 20:30,7.44,27.66
392,7/7/2020 20:35,7.44,27.66
393,7/7/2020 20:40,7.44,27.66
394,7/7/2020 20:45,7.43,27.66
395,7/7/2020 20:50,7.44,27.66
396,7/7/2020 20:55,7.44,27.66
397,7/7/2020 21:00,7.44,27.66
398,7/7/2020 21:05,7.44,27.64
399,7/7/2020 21:10,7.44,27.64
400,7/7/2020 21:15,7.43,27.62
401,7/7/2020 21:20,7.44,27.62
402,7/7/2020 21:25,7.44,27.6
403,7/7/2020 21:30,7.44,27.58
404,7/7/2020 21:35,7.44,27.58
405,7/7/2020 21:40,7.45,27.56
406,7/7/2020 21:45,7.45,27.52
407,7/7/2020 21:50,7.45,27.5
408,7/7/2020 21:55,7.46,27.48
409,7/7/2020 22:00,7.46,27.44
410,7/7/2020 22:05,7.47,27.42
411,7/7/2020 22:10,7.47,27.38
412,7/7/2020 22:15,7.48,27.34
413,7/7/2020 22:20,7.48,27.3
414,7/7/2020 22:25,7.48,27.24
415,7/7/2020 22:30,7.49,27.2
416,7/7/2020 22:35,7.5,27.16
417,7/7/2020 22:40,7.5,27.1
418,7/7/2020 22:45,7.51,27.04
419,7/7/2020 22:50,7.51,27
420,7/7/2020 22:55,7.52,26.94
421,7/7/2020 23:00,7.53,26.88
422,7/7/2020 23:05,7.54,26.82
423,7/7/2020 23:10,7.56,26.74
424,7/7/2020 23:15,7.57,26.68
425,7/7/2020 23:20,7.57,26.6
426,7/7/2020 23:25,7.58,26.54
427,7/7/2020 23:30,7.6,26.46
428,7/7/2020 23:35,7.6,26.38
429,7/7/2020 23:40,7.61,26.3
430,7/7/2020 23:45,7.63,26.24
431,7/7/2020 23:50,7.63,26.16
432,7/7/2020 23:55,7.64,26.06
433,7/8/2020 0:00,7.65,25.98
434,7/8/2020 0:05,7.67,25.9
435,7/8/2020 0:10,7.68,25.82
436,7/8/2020 0:15,7.69,25.72
437,7/8/2020 0:20,7.7,25.64
438,7/8/2020 0:25,7.71,25.54
439,7/8/2020 0:30,7.72,25.46
440,7/8/2020 0:35,7.73,25.36
441,7/8/2020 0:40,7.75,25.26
442,7/8/2020 0:45,7.76,25.18
443,7/8/2020 0:50,7.77,25.08
444,7/8/2020 0:55,7.79,24.98
445,7/8/2020 1:00,7.8,24.9
446,7/8/2020 1:05,7.82,24.8
447,7/8/2020 1:10,7.84,24.7
448,7/8/2020 1:15,7.85,24.6
449,7/8/2020 1:20,7.87,24.5
450,7/8/2020 1:25,7.88,24.4
451,7/8/2020 1:30,7.9,24.3
452,7/8/2020 1:35,7.91,24.2
453,7/8/2020 1:40,7.93,24.08
454,7/8/2020 1:45,7.94,23.98
455,7/8/2020 1:50,7.95,23.88
456,7/8/2020 1:55,7.97,23.78
457,7/8/2020 2:00,7.99,23.68
458,7/8/2020 2:05,8.01,23.56
459,7/8/2020 2:10,8.02,23.46
460,7/8/2020 2:15,8.04,23.36
461,7/8/2020 2:20,8.05,23.24
462,7/8/2020 2:25,8.07,23.14
463,7/8/2020 2:30,8.09,23.04
464,7/8/2020 2:35,8.1,22.92
465,7/8/2020 2:40,8.13,22.82
466,7/8/2020 2:45,8.14,22.72
467,7/8/2020 2:50,8.16,22.6
468,7/8/2020 2:55,8.18,22.5
469,7/8/2020 3:00,8.19,22.38
470,7/8/2020 3:05,8.21,22.28
471,7/8/2020 3:10,8.23,22.16
472,7/8/2020 3:15,8.25,22.06
473,7/8/2020 3:20,8.27,21.94
474,7/8/2020 3:25,8.28,21.84
475,7/8/2020 3:30,8.3,21.74
476,7/8/2020 3:35,8.31,21.62
477,7/8/2020 3:40,8.33,21.52
478,7/8/2020 3:45,8.35,21.4
479,7/8/2020 3:50,8.37,21.3
480,7/8/2020 3:55,8.39,21.18
481,7/8/2020 4:00,8.42,21.08
482,7/8/2020 4:05,8.44,20.96
483,7/8/2020 4:10,8.45,20.86
484,7/8/2020 4:15,8.47,20.74
485,7/8/2020 4:20,8.49,20.64
486,7/8/2020 4:25,8.51,20.52
487,7/8/2020 4:30,8.52,20.42
488,7/8/2020 4:35,8.54,20.32
489,7/8/2020 4:40,8.56,20.2
490,7/8/2020 4:45,8.58,20.1
491,7/8/2020 4:50,8.6,19.98
492,7/8/2020 4:55,8.62,19.88
493,7/8/2020 5:00,8.63,19.78
494,7/8/2020 5:05,8.65,19.66
495,7/8/2020 5:10,8.67,19.56
496,7/8/2020 5:15,8.71,19.46
497,7/8/2020 5:20,8.72,19.34
498,7/8/2020 5:25,8.74,19.24
499,7/8/2020 5:30,8.76,19.14
500,7/8/2020 5:35,8.78,19.02
501,7/8/2020 5:40,8.8,18.92
502,7/8/2020 5:45,8.81,18.82
503,7/8/2020 5:50,8.83,18.72
504,7/8/2020 5:55,8.85,18.6
505,7/8/2020 6:00,8.87,18.5
506,7/8/2020 6:05,8.88,18.4
507,7/8/2020 6:10,8.91,18.3
508,7/8/2020 6:15,8.93,18.2
509,7/8/2020 6:20,8.95,18.1
510,7/8/2020 6:25,8.96,17.98
511,7/8/2020 6:30,8.99,17.88
512,7/8/2020 6:35,9.01,17.78
513,7/8/2020 6:40,9.03,17.68
514,7/8/2020 6:45,9.05,17.58
515,7/8/2020 6:50,9.07,17.48
516,7/8/2020 6:55,9.09,17.38
517,7/8/2020 7:00,9.1,17.28
518,7/8/2020 7:05,9.12,17.2
519,7/8/2020 7:10,9.14,17.1
520,7/8/2020 7:15,9.16,17
521,7/8/2020 7:20,9.17,16.92
522,7/8/2020 7:25,9.19,16.82
523,7/8/2020 7:30,9.21,16.72
524,7/8/2020 7:35,9.23,16.64
525,7/8/2020 7:40,9.24,16.54
526,7/8/2020 7:45,9.26,16.46
527,7/8/2020 7:50,9.29,16.36
528,7/8/2020 7:55,9.3,16.28
529,7/8/2020 8:00,9.32,16.2
530,7/8/2020 8:05,9.34,16.12
531,7/8/2020 8:10,9.35,16.02
532,7/8/2020 8:15,9.36,15.94
533,7/8/2020 8:20,9.38,15.86
534,7/8/2020 8:25,9.4,15.78
535,7/8/2020 8:30,9.41,15.72
536,7/8/2020 8:35,9.42,15.64
537,7/8/2020 8:40,9.44,15.56
538,7/8/2020 8:45,9.45,15.5
539,7/8/2020 8:50,9.47,15.44
540,7/8/2020 8:55,9.48,15.38
541,7/8/2020 9:00,9.49,15.32
542,7/8/2020 9:05,9.5,15.26
543,7/8/2020 9:10,9.51,15.22
544,7/8/2020 9:15,9.52,15.16
545,7/8/2020 9:20,9.53,15.12
546,7/8/2020 9:25,9.53,15.08
547,7/8/2020 9:30,9.54,15.06
548,7/8/2020 9:35,9.56,15.02
549,7/8/2020 9:40,9.57,15
550,7/8/2020 9:45,9.58,14.98
551,7/8/2020 9:50,9.57,14.96
552,7/8/2020 9:55,9.59,14.96
553,7/8/2020 10:00,9.59,14.94
554,7/8/2020 10:05,9.59,14.94
555,7/8/2020 10:10,9.59,14.94
556,7/8/2020 10:15,9.59,14.96
557,7/8/2020 10:20,9.59,14.96
558,7/8/2020 10:25,9.59,14.98
559,7/8/2020 10:30,9.59,15.02
560,7/8/2020 10:35,9.58,15.04
561,7/8/2020 10:40,9.57,15.08
562,7/8/2020 10:45,9.57,15.14
563,7/8/2020 10:50,9.56,15.18
564,7/8/2020 10:55,9.54,15.26
565,7/8/2020 11:00,9.53,15.34
566,7/8/2020 11:05,9.52,15.42
567,7/8/2020 11:10,9.51,15.52
568,7/8/2020 11:15,9.49,15.62
569,7/8/2020 11:20,9.47,15.7
570,7/8/2020 11:25,9.46,15.8
571,7/8/2020 11:30,9.44,15.92
572,7/8/2020 11:35,9.43,16.02
573,7/8/2020 11:40,9.41,16.14
574,7/8/2020 11:45,9.39,16.24
575,7/8/2020 11:50,9.37,16.36
576,7/8/2020 11:55,9.35,16.48
577,7/8/2020 12:00,9.33,16.6
578,7/8/2020 12:05,9.3,16.74
579,7/8/2020 12:10,9.28,16.86
580,7/8/2020 12:15,9.25,17
581,7/8/2020 12:20,9.22,17.12
582,7/8/2020 12:25,9.21,17.26
583,7/8/2020 12:30,9.18,17.4
584,7/8/2020 12:35,9.16,17.54
585,7/8/2020 12:40,9.13,17.68
586,7/8/2020 12:45,9.11,17.82
587,7/8/2020 12:50,9.09,17.96
588,7/8/2020 12:55,9.05,18.12
589,7/8/2020 13:00,9,18.28
590,7/8/2020 13:05,8.96,18.44
591,7/8/2020 13:10,8.92,18.6
592,7/8/2020 13:15,8.91,18.78
593,7/8/2020 13:20,8.89,18.92
594,7/8/2020 13:25,8.86,19.08
595,7/8/2020 13:30,8.84,19.2
596,7/8/2020 13:35,8.82,19.34
597,7/8/2020 13:40,8.79,19.48
598,7/8/2020 13:45,8.76,19.64
599,7/8/2020 13:50,8.74,19.78
600,7/8/2020 13:55,8.71,19.92
601,7/8/2020 14:00,8.68,20.04
602,7/8/2020 14:05,8.66,20.18
603,7/8/2020 14:10,8.63,20.32
604,7/8/2020 14:15,8.6,20.48
605,7/8/2020 14:20,8.57,20.62
606,7/8/2020 14:25,8.55,20.76
607,7/8/2020 14:30,8.52,20.92
608,7/8/2020 14:35,8.49,21.06
609,7/8/2020 14:40,8.47,21.22
610,7/8/2020 14:45,8.44,21.38
611,7/8/2020 14:50,8.42,21.54
612,7/8/2020 14:55,8.37,21.7
613,7/8/2020 15:00,8.35,21.86
614,7/8/2020 15:05,8.33,22.02
615,7/8/2020 15:10,8.3,22.2
616,7/8/2020 15:15,8.27,22.36
617,7/8/2020 15:20,8.24,22.52
618,7/8/2020 15:25,8.22,22.7
619,7/8/2020 15:30,8.19,22.88
620,7/8/2020 15:35,8.16,23.04
621,7/8/2020 15:40,8.13,23.22
622,7/8/2020 15:45,8.1,23.38
623,7/8/2020 15:50,8.07,23.56
624,7/8/2020 15:55,8.05,23.74
625,7/8/2020 16:00,8.03,23.9
626,7/8/2020 16:05,8,24.06
627,7/8/2020 16:10,7.94,24.22
628,7/8/2020 16:15,7.84,24.38
629,7/8/2020 16:20,7.78,24.52
630,7/8/2020 16:25,7.75,24.66
631,7/8/2020 16:30,7.72,24.8
632,7/8/2020 16:35,7.71,24.94
633,7/8/2020 16:40,7.69,25.06
634,7/8/2020 16:45,7.66,25.18
635,7/8/2020 16:50,7.64,25.3
636,7/8/2020 16:55,7.62,25.42
637,7/8/2020 17:00,7.6,25.54
638,7/8/2020 17:05,7.58,25.66
639,7/8/2020 17:10,7.56,25.76
640,7/8/2020 17:15,7.53,25.86
641,7/8/2020 17:20,7.52,25.96
642,7/8/2020 17:25,7.5,26.06
643,7/8/2020 17:30,7.48,26.16
644,7/8/2020 17:35,7.47,26.24
645,7/8/2020 17:40,7.45,26.34
646,7/8/2020 17:45,7.43,26.42
647,7/8/2020 17:50,7.42,26.5
648,7/8/2020 17:55,7.4,26.58
649,7/8/2020 18:00,7.39,26.66
650,7/8/2020 18:05,7.37,26.74
651,7/8/2020 18:10,7.35,26.82
652,7/8/2020 18:15,7.34,26.92
653,7/8/2020 18:20,7.33,27
654,7/8/2020 18:25,7.33,27.08
655,7/8/2020 18:30,7.35,27.18
656,7/8/2020 18:35,7.42,27.28
657,7/8/2020 18:40,7.41,27.36
658,7/8/2020 18:45,7.44,27.44
659,7/8/2020 18:50,7.43,27.54
660,7/8/2020 18:55,7.41,27.62
661,7/8/2020 19:00,7.4,27.7
662,7/8/2020 19:05,7.39,27.78
663,7/8/2020 19:10,7.35,27.84
664,7/8/2020 19:15,7.35,27.92
665,7/8/2020 19:20,7.34,28
666,7/8/2020 19:25,7.32,28.06
