UID,date_time,DO_mg/L,temp_c
103,7/6/2020 20:30,7.67,26.1
104,7/6/2020 20:35,7.66,26.14
105,7/6/2020 20:40,7.66,26.16
106,7/6/2020 20:45,7.66,26.16
107,7/6/2020 20:50,7.66,26.18
108,7/6/2020 20:55,7.66,26.2
109,7/6/2020 21:00,7.66,26.2
110,7/6/2020 21:05,7.66,26.2
111,7/6/2020 21:10,7.66,26.2
112,7/6/2020 21:15,7.67,26.2
113,7/6/2020 21:20,7.67,26.18
114,7/6/2020 21:25,7.67,26.18
115,7/6/2020 21:30,7.68,26.18
116,7/6/2020 21:35,7.68,26.16
117,7/6/2020 21:40,7.68,26.14
118,7/6/2020 21:45,7.7,26.12
119,7/6/2020 21:50,7.71,26.12
120,7/6/2020 21:55,7.72,26.1
121,7/6/2020 22:00,7.72,26.08
122,7/6/2020 22:05,7.73,26.06
123,7/6/2020 22:10,7.74,26.04
124,7/6/2020 22:15,7.74,26.02
125,7/6/2020 22:20,7.75,26
126,7/6/2020 22:25,7.76,25.98
127,7/6/2020 22:30,7.76,25.96
128,7/6/2020 22:35,7.77,25.92
129,7/6/2020 22:40,7.77,25.9
130,7/6/2020 22:45,7.78,25.86
131,7/6/2020 22:50,7.79,25.84
132,7/6/2020 22:55,7.79,25.8
133,7/6/2020 23:00,7.8,25.78
134,7/6/2020 23:05,7.8,25.74
135,7/6/2020 23:10,7.8,25.7
136,7/6/2020 23:15,7.81,25.66
137,7/6/2020 23:20,7.82,25.62
138,7/6/2020 23:25,7.83,25.58
139,7/6/2020 23:30,7.85,25.54
140,7/6/2020 23:35,7.85,25.5
141,7/6/2020 23:40,7.86,25.46
142,7/6/2020 23:45,7.87,25.42
143,7/6/2020 23:50,7.87,25.38
144,7/6/2020 23:55,7.88,25.32
145,7/7/2020 0:00,7.89,25.28
146,7/7/2020 0:05,7.89,25.22
147,7/7/2020 0:10,7.9,25.18
148,7/7/2020 0:15,7.91,25.12
149,7/7/2020 0:20,7.92,25.06
150,7/7/2020 0:25,7.93,25.02
151,7/7/2020 0:30,7.93,24.98
152,7/7/2020 0:35,7.94,24.92
153,7/7/2020 0:40,7.95,24.86
154,7/7/2020 0:45,7.96,24.8
155,7/7/2020 0:50,7.96,24.74
156,7/7/2020 0:55,7.98,24.7
157,7/7/2020 1:00,8,24.64
158,7/7/2020 1:05,8,24.56
159,7/7/2020 1:10,8.01,24.52
160,7/7/2020 1:15,8.02,24.44
161,7/7/2020 1:20,8.03,24.38
162,7/7/2020 1:25,8.04,24.32
163,7/7/2020 1:30,8.05,24.24
164,7/7/2020 1:35,8.06,24.18
165,7/7/2020 1:40,8.07,24.12
166,7/7/2020 1:45,8.08,24.04
167,7/7/2020 1:50,8.09,23.98
168,7/7/2020 1:55,8.1,23.9
169,7/7/2020 2:00,8.11,23.84
170,7/7/2020 2:05,8.12,23.76
171,7/7/2020 2:10,8.14,23.7
172,7/7/2020 2:15,8.15,23.62
173,7/7/2020 2:20,8.17,23.54
174,7/7/2020 2:25,8.18,23.48
175,7/7/2020 2:30,8.19,23.4
176,7/7/2020 2:35,8.2,23.32
177,7/7/2020 2:40,8.21,23.24
178,7/7/2020 2:45,8.22,23.16
179,7/7/2020 2:50,8.24,23.08
180,7/7/2020 2:55,8.25,23
181,7/7/2020 3:00,8.26,22.92
182,7/7/2020 3:05,8.27,22.84
183,7/7/2020 3:10,8.29,22.76
184,7/7/2020 3:15,8.31,22.68
185,7/7/2020 3:20,8.32,22.6
186,7/7/2020 3:25,8.33,22.5
187,7/7/2020 3:30,8.35,22.42
188,7/7/2020 3:35,8.36,22.34
189,7/7/2020 3:40,8.37,22.26
190,7/7/2020 3:45,8.39,22.16
191,7/7/2020 3:50,8.41,22.08
192,7/7/2020 3:55,8.41,22
193,7/7/2020 4:00,8.44,21.9
194,7/7/2020 4:05,8.45,21.82
195,7/7/2020 4:10,8.47,21.72
196,7/7/2020 4:15,8.48,21.64
197,7/7/2020 4:20,8.49,21.54
198,7/7/2020 4:25,8.51,21.46
199,7/7/2020 4:30,8.52,21.36
200,7/7/2020 4:35,8.53,21.28
201,7/7/2020 4:40,8.55,21.18
202,7/7/2020 4:45,8.58,21.1
203,7/7/2020 4:50,8.59,21
204,7/7/2020 4:55,8.61,20.92
205,7/7/2020 5:00,8.63,20.82
206,7/7/2020 5:05,8.64,20.72
207,7/7/2020 5:10,8.65,20.64
208,7/7/2020 5:15,8.67,20.54
209,7/7/2020 5:20,8.69,20.44
210,7/7/2020 5:25,8.7,20.36
211,7/7/2020 5:30,8.71,20.26
212,7/7/2020 5:35,8.74,20.16
213,7/7/2020 5:40,8.76,20.08
214,7/7/2020 5:45,8.78,19.98
215,7/7/2020 5:50,8.79,19.88
216,7/7/2020 5:55,8.81,19.8
217,7/7/2020 6:00,8.82,19.7
218,7/7/2020 6:05,8.83,19.6
219,7/7/2020 6:10,8.85,19.52
220,7/7/2020 6:15,8.88,19.42
221,7/7/2020 6:20,8.9,19.32
222,7/7/2020 6:25,8.91,19.24
223,7/7/2020 6:30,8.93,19.14
224,7/7/2020 6:35,8.94,19.04
225,7/7/2020 6:40,8.95,18.96
226,7/7/2020 6:45,8.98,18.86
227,7/7/2020 6:50,8.99,18.76
228,7/7/2020 6:55,9.02,18.68
229,7/7/2020 7:00,9.03,18.58
230,7/7/2020 7:05,9.04,18.5
231,7/7/2020 7:10,9.06,18.4
232,7/7/2020 7:15,9.08,18.32
233,7/7/2020 7:20,9.1,18.22
234,7/7/2020 7:25,9.11,18.12
235,7/7/2020 7:30,9.13,18.02
236,7/7/2020 7:35,9.14,17.94
237,7/7/2020 7:40,9.17,17.84
238,7/7/2020 7:45,9.18,17.76
239,7/7/2020 7:50,9.2,17.66
240,7/7/2020 7:55,9.22,17.58
241,7/7/2020 8:00,9.24,17.48
242,7/7/2020 8:05,9.25,17.38
243,7/7/2020 8:10,9.26,17.3
244,7/7/2020 8:15,9.28,17.2
245,7/7/2020 8:20,9.3,17.12
246,7/7/2020 8:25,9.32,17.04
247,7/7/2020 8:30,9.34,16.94
248,7/7/2020 8:35,9.35,16.86
249,7/7/2020 8:40,9.37,16.78
250,7/7/2020 8:45,9.38,16.7
251,7/7/2020 8:50,9.39,16.62
252,7/7/2020 8:55,9.44,16.56
253,7/7/2020 9:00,9.46,16.5
254,7/7/2020 9:05,9.49,16.44
255,7/7/2020 9:10,9.5,16.38
256,7/7/2020 9:15,9.53,16.32
257,7/7/2020 9:20,9.55,16.28
258,7/7/2020 9:25,9.55,16.24
259,7/7/2020 9:30,9.49,16.2
260,7/7/2020 9:35,9.48,16.16
261,7/7/2020 9:40,9.54,16.14
262,7/7/2020 9:45,9.53,16.12
263,7/7/2020 9:50,9.54,16.08
264,7/7/2020 9:55,9.54,16.08
265,7/7/2020 10:00,9.55,16.06
266,7/7/2020 10:05,9.54,16.06
267,7/7/2020 10:10,9.54,16.06
268,7/7/2020 10:15,9.54,16.06
269,7/7/2020 10:20,9.54,16.06
270,7/7/2020 10:25,9.54,16.06
271,7/7/2020 10:30,9.53,16.08
272,7/7/2020 10:35,9.53,16.1
273,7/7/2020 10:40,9.54,16.14
274,7/7/2020 10:45,9.53,16.26
275,7/7/2020 10:50,9.5,16.52
276,7/7/2020 10:55,9.44,16.86
277,7/7/2020 11:00,9.38,17.2
278,7/7/2020 11:05,9.33,17.52
279,7/7/2020 11:10,9.27,17.8
280,7/7/2020 11:15,9.22,18.08
281,7/7/2020 11:20,9.18,18.32
282,7/7/2020 11:25,9.14,18.52
283,7/7/2020 11:30,9.1,18.72
284,7/7/2020 11:35,9.08,18.88
285,7/7/2020 11:40,9.04,19.04
286,7/7/2020 11:45,9.02,19.18
287,7/7/2020 11:50,8.98,19.32
288,7/7/2020 11:55,8.97,19.42
289,7/7/2020 12:00,8.95,19.52
290,7/7/2020 12:05,8.93,19.6
291,7/7/2020 12:10,8.91,19.7
292,7/7/2020 12:15,8.9,19.76
293,7/7/2020 12:20,8.88,19.82
294,7/7/2020 12:25,8.88,19.9
295,7/7/2020 12:30,8.85,19.94
296,7/7/2020 12:35,8.84,20
297,7/7/2020 12:40,8.84,20.04
298,7/7/2020 12:45,8.82,20.08
299,7/7/2020 12:50,8.82,20.12
300,7/7/2020 12:55,8.8,20.16
301,7/7/2020 13:00,8.8,20.2
302,7/7/2020 13:05,8.79,20.24
303,7/7/2020 13:10,8.78,20.28
304,7/7/2020 13:15,8.78,20.3
305,7/7/2020 13:20,8.77,20.34
306,7/7/2020 13:25,8.76,20.38
307,7/7/2020 13:30,8.75,20.42
308,7/7/2020 13:35,8.74,20.46
309,7/7/2020 13:40,8.73,20.52
310,7/7/2020 13:45,8.73,20.56
311,7/7/2020 13:50,8.71,20.6
312,7/7/2020 13:55,8.69,20.66
313,7/7/2020 14:00,8.69,20.72
314,7/7/2020 14:05,8.67,20.78
315,7/7/2020 14:10,8.65,20.84
316,7/7/2020 14:15,8.65,20.9
317,7/7/2020 14:20,8.63,20.98
318,7/7/2020 14:25,8.62,21.06
319,7/7/2020 14:30,8.61,21.14
320,7/7/2020 14:35,8.59,21.22
321,7/7/2020 14:40,8.58,21.3
322,7/7/2020 14:45,8.56,21.4
323,7/7/2020 14:50,8.54,21.5
324,7/7/2020 14:55,8.52,21.6
325,7/7/2020 15:00,8.5,21.7
326,7/7/2020 15:05,8.49,21.8
327,7/7/2020 15:10,8.46,21.92
328,7/7/2020 15:15,8.45,22.02
329,7/7/2020 15:20,8.42,22.14
330,7/7/2020 15:25,8.4,22.26
331,7/7/2020 15:30,8.39,22.4
332,7/7/2020 15:35,8.36,22.52
333,7/7/2020 15:40,8.35,22.66
334,7/7/2020 15:45,8.33,22.8
335,7/7/2020 15:50,8.31,22.94
336,7/7/2020 15:55,8.27,23.08
337,7/7/2020 16:00,8.25,23.22
338,7/7/2020 16:05,8.24,23.36
339,7/7/2020 16:10,8.22,23.5
340,7/7/2020 16:15,8.19,23.64
341,7/7/2020 16:20,8.17,23.8
342,7/7/2020 16:25,8.15,23.94
343,7/7/2020 16:30,8.11,24.1
344,7/7/2020 16:35,8.1,24.26
345,7/7/2020 16:40,8.07,24.4
346,7/7/2020 16:45,8.06,24.56
347,7/7/2020 16:50,8.03,24.7
348,7/7/2020 16:55,8.01,24.84
349,7/7/2020 17:00,8,24.98
350,7/7/2020 17:05,7.97,25.1
351,7/7/2020 17:10,7.98,25.22
352,7/7/2020 17:15,7.95,25.34
353,7/7/2020 17:20,7.93,25.46
354,7/7/2020 17:25,7.89,25.58
355,7/7/2020 17:30,7.88,25.7
356,7/7/2020 17:35,7.87,25.8
357,7/7/2020 17:40,7.86,25.9
358,7/7/2020 17:45,7.82,26.02
359,7/7/2020 17:50,7.81,26.1
360,7/7/2020 17:55,7.8,26.2
361,7/7/2020 18:00,7.77,26.28
362,7/7/2020 18:05,7.74,26.38
363,7/7/2020 18:10,7.7,26.46
364,7/7/2020 18:15,7.7,26.54
365,7/7/2020 18:20,7.68,26.62
366,7/7/2020 18:25,7.68,26.7
367,7/7/2020 18:30,7.67,26.78
368,7/7/2020 18:35,7.66,26.84
369,7/7/2020 18:40,7.66,26.9
370,7/7/2020 18:45,7.65,26.98
371,7/7/2020 18:50,7.64,27.04
372,7/7/2020 18:55,7.64,27.08
373,7/7/2020 19:00,7.63,27.14
374,7/7/2020 19:05,7.62,27.18
375,7/7/2020 19:10,7.62,27.22
376,7/7/2020 19:15,7.61,27.28
377,7/7/2020 19:20,7.61,27.32
378,7/7/2020 19:25,7.6,27.34
379,7/7/2020 19:30,7.6,27.38
380,7/7/2020 19:35,7.6,27.42
381,7/7/2020 19:40,7.59,27.44
382,7/7/2020 19:45,7.6,27.48
383,7/7/2020 19:50,7.59,27.5
384,7/7/2020 19:55,7.59,27.52
385,7/7/2020 20:00,7.58,27.54
386,7/7/2020 20:05,7.58,27.56
387,7/7/2020 20:10,7.58,27.58
388,7/7/2020 20:15,7.57,27.6
389,7/7/2020 20:20,7.56,27.62
390,7/7/2020 20:25,7.57,27.64
391,7/7/2020 20:30,7.57,27.66
392,7/7/2020 20:35,7.57,27.68
393,7/7/2020 20:40,7.56,27.68
394,7/7/2020 20:45,7.54,27.7
395,7/7/2020 20:50,7.54,27.7
396,7/7/2020 20:55,7.56,27.72
397,7/7/2020 21:00,7.56,27.72
398,7/7/2020 21:05,7.56,27.72
399,7/7/2020 21:10,7.56,27.72
400,7/7/2020 21:15,7.56,27.72
401,7/7/2020 21:20,7.56,27.72
402,7/7/2020 21:25,7.56,27.72
403,7/7/2020 21:30,7.56,27.72
404,7/7/2020 21:35,7.56,27.72
405,7/7/2020 21:40,7.56,27.7
406,7/7/2020 21:45,7.57,27.7
407,7/7/2020 21:50,7.58,27.68
408,7/7/2020 21:55,7.57,27.66
409,7/7/2020 22:00,7.57,27.66
410,7/7/2020 22:05,7.58,27.62
411,7/7/2020 22:10,7.58,27.62
412,7/7/2020 22:15,7.58,27.58
413,7/7/2020 22:20,7.59,27.56
414,7/7/2020 22:25,7.6,27.54
415,7/7/2020 22:30,7.6,27.5
416,7/7/2020 22:35,7.6,27.48
417,7/7/2020 22:40,7.61,27.44
418,7/7/2020 22:45,7.61,27.4
419,7/7/2020 22:50,7.62,27.36
420,7/7/2020 22:55,7.63,27.32
421,7/7/2020 23:00,7.63,27.28
422,7/7/2020 23:05,7.64,27.24
423,7/7/2020 23:10,7.64,27.18
424,7/7/2020 23:15,7.65,27.14
425,7/7/2020 23:20,7.66,27.08
426,7/7/2020 23:25,7.66,27.02
427,7/7/2020 23:30,7.67,26.96
428,7/7/2020 23:35,7.68,26.92
429,7/7/2020 23:40,7.68,26.84
430,7/7/2020 23:45,7.7,26.78
431,7/7/2020 23:50,7.71,26.72
432,7/7/2020 23:55,7.72,26.66
433,7/8/2020 0:00,7.73,26.6
434,7/8/2020 0:05,7.74,26.52
435,7/8/2020 0:10,7.75,26.44
436,7/8/2020 0:15,7.76,26.38
437,7/8/2020 0:20,7.77,26.3
438,7/8/2020 0:25,7.78,26.22
439,7/8/2020 0:30,7.78,26.14
440,7/8/2020 0:35,7.8,26.06
441,7/8/2020 0:40,7.81,25.98
442,7/8/2020 0:45,7.82,25.9
443,7/8/2020 0:50,7.83,25.82
444,7/8/2020 0:55,7.86,25.74
445,7/8/2020 1:00,7.86,25.66
446,7/8/2020 1:05,7.87,25.56
447,7/8/2020 1:10,7.89,25.48
448,7/8/2020 1:15,7.9,25.38
449,7/8/2020 1:20,7.91,25.3
450,7/8/2020 1:25,7.92,25.2
451,7/8/2020 1:30,7.93,25.12
452,7/8/2020 1:35,7.95,25.02
453,7/8/2020 1:40,7.95,24.94
454,7/8/2020 1:45,7.97,24.84
455,7/8/2020 1:50,7.98,24.74
456,7/8/2020 1:55,8,24.64
457,7/8/2020 2:00,8.02,24.54
458,7/8/2020 2:05,8.03,24.46
459,7/8/2020 2:10,8.04,24.34
460,7/8/2020 2:15,8.06,24.24
461,7/8/2020 2:20,8.07,24.14
462,7/8/2020 2:25,8.08,24.04
463,7/8/2020 2:30,8.1,23.94
464,7/8/2020 2:35,8.11,23.84
465,7/8/2020 2:40,8.12,23.74
466,7/8/2020 2:45,8.15,23.64
467,7/8/2020 2:50,8.16,23.54
468,7/8/2020 2:55,8.18,23.42
469,7/8/2020 3:00,8.2,23.32
470,7/8/2020 3:05,8.2,23.22
471,7/8/2020 3:10,8.22,23.12
472,7/8/2020 3:15,8.25,23
473,7/8/2020 3:20,8.25,22.9
474,7/8/2020 3:25,8.27,22.8
475,7/8/2020 3:30,8.3,22.68
476,7/8/2020 3:35,8.31,22.58
477,7/8/2020 3:40,8.33,22.48
478,7/8/2020 3:45,8.34,22.36
479,7/8/2020 3:50,8.36,22.26
480,7/8/2020 3:55,8.37,22.14
481,7/8/2020 4:00,8.39,22.04
482,7/8/2020 4:05,8.41,21.92
483,7/8/2020 4:10,8.42,21.82
484,7/8/2020 4:15,8.45,21.72
485,7/8/2020 4:20,8.47,21.6
486,7/8/2020 4:25,8.48,21.5
487,7/8/2020 4:30,8.5,21.4
488,7/8/2020 4:35,8.51,21.28
489,7/8/2020 4:40,8.54,21.18
490,7/8/2020 4:45,8.55,21.06
491,7/8/2020 4:50,8.58,20.96
492,7/8/2020 4:55,8.59,20.84
493,7/8/2020 5:00,8.62,20.74
494,7/8/2020 5:05,8.63,20.64
495,7/8/2020 5:10,8.65,20.52
496,7/8/2020 5:15,8.66,20.42
497,7/8/2020 5:20,8.68,20.3
498,7/8/2020 5:25,8.7,20.2
499,7/8/2020 5:30,8.73,20.1
500,7/8/2020 5:35,8.74,19.98
501,7/8/2020 5:40,8.76,19.88
502,7/8/2020 5:45,8.78,19.76
503,7/8/2020 5:50,8.8,19.66
504,7/8/2020 5:55,8.82,19.56
505,7/8/2020 6:00,8.83,19.46
506,7/8/2020 6:05,8.85,19.34
507,7/8/2020 6:10,8.86,19.24
508,7/8/2020 6:15,8.89,19.14
509,7/8/2020 6:20,8.91,19.02
510,7/8/2020 6:25,8.93,18.92
511,7/8/2020 6:30,8.95,18.82
512,7/8/2020 6:35,8.96,18.72
513,7/8/2020 6:40,8.98,18.6
514,7/8/2020 6:45,9,18.5
515,7/8/2020 6:50,9.02,18.4
516,7/8/2020 6:55,9.04,18.3
517,7/8/2020 7:00,9.06,18.2
518,7/8/2020 7:05,9.08,18.1
519,7/8/2020 7:10,9.1,18
520,7/8/2020 7:15,9.11,17.9
521,7/8/2020 7:20,9.13,17.8
522,7/8/2020 7:25,9.15,17.7
523,7/8/2020 7:30,9.17,17.6
524,7/8/2020 7:35,9.19,17.5
525,7/8/2020 7:40,9.21,17.4
526,7/8/2020 7:45,9.22,17.32
527,7/8/2020 7:50,9.24,17.22
528,7/8/2020 7:55,9.26,17.12
529,7/8/2020 8:00,9.27,17.02
530,7/8/2020 8:05,9.3,16.94
531,7/8/2020 8:10,9.32,16.84
532,7/8/2020 8:15,9.34,16.76
533,7/8/2020 8:20,9.35,16.66
534,7/8/2020 8:25,9.36,16.58
535,7/8/2020 8:30,9.38,16.48
536,7/8/2020 8:35,9.39,16.4
537,7/8/2020 8:40,9.41,16.32
538,7/8/2020 8:45,9.43,16.24
539,7/8/2020 8:50,9.44,16.16
540,7/8/2020 8:55,9.47,16.08
541,7/8/2020 9:00,9.48,16
542,7/8/2020 9:05,9.49,15.92
543,7/8/2020 9:10,9.51,15.84
544,7/8/2020 9:15,9.52,15.78
545,7/8/2020 9:20,9.54,15.72
546,7/8/2020 9:25,9.55,15.64
547,7/8/2020 9:30,9.55,15.58
548,7/8/2020 9:35,9.56,15.52
549,7/8/2020 9:40,9.58,15.48
550,7/8/2020 9:45,9.59,15.42
551,7/8/2020 9:50,9.61,15.38
552,7/8/2020 9:55,9.61,15.32
553,7/8/2020 10:00,9.63,15.28
554,7/8/2020 10:05,9.64,15.26
555,7/8/2020 10:10,9.64,15.22
556,7/8/2020 10:15,9.64,15.2
557,7/8/2020 10:20,9.65,15.16
558,7/8/2020 10:25,9.65,15.14
559,7/8/2020 10:30,9.65,15.14
560,7/8/2020 10:35,9.66,15.12
561,7/8/2020 10:40,9.66,15.12
562,7/8/2020 10:45,9.66,15.12
563,7/8/2020 10:50,9.66,15.12
564,7/8/2020 10:55,9.66,15.14
565,7/8/2020 11:00,9.65,15.16
566,7/8/2020 11:05,9.65,15.18
567,7/8/2020 11:10,9.64,15.22
568,7/8/2020 11:15,9.63,15.26
569,7/8/2020 11:20,9.62,15.3
570,7/8/2020 11:25,9.61,15.36
571,7/8/2020 11:30,9.59,15.42
572,7/8/2020 11:35,9.58,15.48
573,7/8/2020 11:40,9.57,15.56
574,7/8/2020 11:45,9.55,15.64
575,7/8/2020 11:50,9.54,15.72
576,7/8/2020 11:55,9.52,15.8
577,7/8/2020 12:00,9.5,15.88
578,7/8/2020 12:05,9.49,15.98
579,7/8/2020 12:10,9.46,16.06
580,7/8/2020 12:15,9.43,16.18
581,7/8/2020 12:20,9.42,16.28
582,7/8/2020 12:25,9.4,16.38
583,7/8/2020 12:30,9.37,16.48
584,7/8/2020 12:35,9.35,16.6
585,7/8/2020 12:40,9.33,16.72
586,7/8/2020 12:45,9.29,16.84
587,7/8/2020 12:50,9.27,16.96
588,7/8/2020 12:55,9.25,17.1
589,7/8/2020 13:00,9.2,17.22
590,7/8/2020 13:05,9.17,17.36
591,7/8/2020 13:10,9.12,17.5
592,7/8/2020 13:15,9.1,17.64
593,7/8/2020 13:20,9.08,17.8
594,7/8/2020 13:25,9.06,17.94
595,7/8/2020 13:30,9.04,18.1
596,7/8/2020 13:35,9.02,18.24
597,7/8/2020 13:40,8.97,18.4
598,7/8/2020 13:45,8.95,18.54
599,7/8/2020 13:50,8.92,18.7
600,7/8/2020 13:55,8.9,18.84
601,7/8/2020 14:00,8.86,19
602,7/8/2020 14:05,8.85,19.16
603,7/8/2020 14:10,8.82,19.3
604,7/8/2020 14:15,8.79,19.46
605,7/8/2020 14:20,8.77,19.6
606,7/8/2020 14:25,8.74,19.74
607,7/8/2020 14:30,8.7,19.9
608,7/8/2020 14:35,8.68,20.04
609,7/8/2020 14:40,8.65,20.2
610,7/8/2020 14:45,8.63,20.36
611,7/8/2020 14:50,8.6,20.5
612,7/8/2020 14:55,8.58,20.66
613,7/8/2020 15:00,8.54,20.8
614,7/8/2020 15:05,8.51,20.96
615,7/8/2020 15:10,8.49,21.12
616,7/8/2020 15:15,8.47,21.28
617,7/8/2020 15:20,8.44,21.44
618,7/8/2020 15:25,8.4,21.6
619,7/8/2020 15:30,8.38,21.76
620,7/8/2020 15:35,8.35,21.92
621,7/8/2020 15:40,8.32,22.08
622,7/8/2020 15:45,8.3,22.24
623,7/8/2020 15:50,8.27,22.4
624,7/8/2020 15:55,8.24,22.56
625,7/8/2020 16:00,8.21,22.74
626,7/8/2020 16:05,8.19,22.9
627,7/8/2020 16:10,8.11,23.06
628,7/8/2020 16:15,8.02,23.22
629,7/8/2020 16:20,7.95,23.36
630,7/8/2020 16:25,7.92,23.52
631,7/8/2020 16:30,7.89,23.68
632,7/8/2020 16:35,7.88,23.82
633,7/8/2020 16:40,7.85,23.98
634,7/8/2020 16:45,7.82,24.12
635,7/8/2020 16:50,7.8,24.26
636,7/8/2020 16:55,7.78,24.4
637,7/8/2020 17:00,7.76,24.54
638,7/8/2020 17:05,7.74,24.68
639,7/8/2020 17:10,7.72,24.8
640,7/8/2020 17:15,7.7,24.94
641,7/8/2020 17:20,7.68,25.06
642,7/8/2020 17:25,7.66,25.18
643,7/8/2020 17:30,7.64,25.3
644,7/8/2020 17:35,7.63,25.44
645,7/8/2020 17:40,7.61,25.54
646,7/8/2020 17:45,7.6,25.66
647,7/8/2020 17:50,7.58,25.78
648,7/8/2020 17:55,7.57,25.9
649,7/8/2020 18:00,7.54,26
650,7/8/2020 18:05,7.53,26.12
651,7/8/2020 18:10,7.52,26.22
652,7/8/2020 18:15,7.5,26.32
653,7/8/2020 18:20,7.5,26.42
654,7/8/2020 18:25,7.48,26.52
655,7/8/2020 18:30,7.5,26.62
656,7/8/2020 18:35,7.59,26.72
657,7/8/2020 18:40,7.57,26.84
658,7/8/2020 18:45,7.6,26.94
659,7/8/2020 18:50,7.59,27.02
660,7/8/2020 18:55,7.57,27.12
661,7/8/2020 19:00,7.56,27.22
662,7/8/2020 19:05,7.54,27.3
663,7/8/2020 19:10,7.51,27.4
664,7/8/2020 19:15,7.49,27.48
665,7/8/2020 19:20,7.48,27.56
666,7/8/2020 19:25,7.47,27.66
